Date,USDCAD
2009-01-12,1.2163
2009-01-13,1.2243
2009-01-14,1.2477
2009-01-15,1.2519
2009-01-16,1.2481
2009-01-19,1.2543
2009-01-20,1.2666
2009-01-21,1.2556
2009-01-22,1.2532
2009-01-23,1.231
2009-01-26,1.2226
2009-01-27,1.2267
2009-01-28,1.2148
2009-01-29,1.2236
2009-01-30,1.2267
2009-02-02,1.2423
2009-02-03,1.2311
2009-02-04,1.2323
2009-02-05,1.2316
2009-02-06,1.2254
2009-02-09,1.2158
2009-02-10,1.246
2009-02-11,1.2415
2009-02-12,1.2432
2009-02-13,1.2343
2009-02-16,1.2436
2009-02-17,1.2646
2009-02-18,1.2602
2009-02-19,1.2589
2009-02-20,1.2505
2009-02-23,1.2498
2009-02-24,1.2426
2009-02-25,1.2566
2009-02-26,1.2516
2009-02-27,1.2729
2009-03-02,1.2905
2009-03-03,1.2931
2009-03-04,1.2741
2009-03-05,1.2888
2009-03-06,1.2875
2009-03-09,1.2995
2009-03-10,1.2811
2009-03-11,1.285
2009-03-12,1.2777
2009-03-13,1.2719
2009-03-16,1.2716
2009-03-17,1.2689
2009-03-18,1.2457
2009-03-19,1.2395
2009-03-20,1.241
2009-03-23,1.2235
2009-03-24,1.2297
2009-03-25,1.2318
2009-03-26,1.2295
2009-03-27,1.2418
2009-03-30,1.2617
2009-03-31,1.2607
2009-04-01,1.26
2009-04-02,1.2369
2009-04-03,1.2295
2009-04-06,1.2384
2009-04-07,1.2373
2009-04-08,1.2355
2009-04-09,1.2244
2009-04-10,1.226
2009-04-13,1.2198
2009-04-14,1.2154
2009-04-15,1.2023
2009-04-16,1.21
2009-04-17,1.2136
2009-04-20,1.2386
2009-04-21,1.2368
2009-04-22,1.2406
2009-04-23,1.2233
2009-04-24,1.2092
2009-04-27,1.221
2009-04-28,1.2204
2009-04-29,1.2036
2009-04-30,1.1937
2009-05-01,1.1851
2009-05-04,1.1731
2009-05-05,1.1756
2009-05-06,1.1671
2009-05-07,1.1693
2009-05-08,1.1501
2009-05-11,1.1671
2009-05-12,1.1622
2009-05-13,1.1732
2009-05-14,1.17
2009-05-15,1.1777
2009-05-18,1.1627
2009-05-19,1.1558
2009-05-20,1.1418
2009-05-21,1.1357
2009-05-22,1.1194
2009-05-25,1.1238
2009-05-26,1.1159
2009-05-27,1.1216
2009-05-28,1.114
2009-05-29,1.0905
2009-06-01,1.0907
2009-06-02,1.0816
2009-06-03,1.1128
2009-06-04,1.0967
2009-06-05,1.1189
2009-06-08,1.1164
2009-06-09,1.1041
2009-06-10,1.1086
2009-06-11,1.1023
2009-06-12,1.1187
2009-06-15,1.1322
2009-06-16,1.1349
2009-06-17,1.1313
2009-06-18,1.1324
2009-06-19,1.1351
2009-06-22,1.1545
2009-06-23,1.1496
2009-06-24,1.1557
2009-06-25,1.1543
2009-06-26,1.1524
2009-06-29,1.1566
2009-06-30,1.1625
2009-07-01,1.1483
2009-07-02,1.1634
2009-07-03,1.1605
2009-07-06,1.1593
2009-07-07,1.1656
2009-07-08,1.1671
2009-07-09,1.1617
2009-07-10,1.1636
2009-07-13,1.1513
2009-07-14,1.133
2009-07-15,1.1124
2009-07-16,1.1173
2009-07-17,1.1133
2009-07-20,1.1066
2009-07-21,1.1038
2009-07-22,1.0994
2009-07-23,1.0899
2009-07-24,1.0867
2009-07-27,1.0807
2009-07-28,1.0801
2009-07-29,1.0908
2009-07-30,1.083
2009-07-31,1.0777
2009-08-03,1.0657
2009-08-04,1.0714
2009-08-05,1.07
2009-08-06,1.0777
2009-08-07,1.0811
2009-08-10,1.0882
2009-08-11,1.1015
2009-08-12,1.0878
2009-08-13,1.0863
2009-08-14,1.098
2009-08-17,1.1077
2009-08-18,1.1013
2009-08-19,1.0945
2009-08-20,1.0878
2009-08-21,1.0809
2009-08-24,1.0764
2009-08-25,1.0869
2009-08-26,1.0977
2009-08-27,1.0874
2009-08-28,1.0914
2009-08-31,1.0945
2009-09-01,1.1035
2009-09-02,1.105
2009-09-03,1.1023
2009-09-04,1.088
2009-09-07,1.0774
2009-09-08,1.0795
2009-09-09,1.0783
2009-09-10,1.0772
2009-09-11,1.0765
2009-09-14,1.0832
2009-09-15,1.0724
2009-09-16,1.0663
2009-09-17,1.0654
2009-09-18,1.0688
2009-09-21,1.0783
2009-09-22,1.0688
2009-09-23,1.075
2009-09-24,1.0892
2009-09-25,1.091
2009-09-28,1.0849
2009-09-29,1.0845
2009-09-30,1.069
2009-10-01,1.0836
2009-10-02,1.0794
2009-10-05,1.0704
2009-10-06,1.0594
2009-10-07,1.0613
2009-10-08,1.0512
2009-10-09,1.0424
2009-10-12,1.035
2009-10-13,1.0317
2009-10-14,1.0239
2009-10-15,1.0336
2009-10-16,1.0364
2009-10-19,1.0281
2009-10-20,1.0494
2009-10-21,1.0426
2009-10-22,1.047
2009-10-23,1.0535
2009-10-26,1.068
2009-10-27,1.0644
2009-10-28,1.0811
2009-10-29,1.067
2009-10-30,1.0845
2009-11-02,1.0778
2009-11-03,1.0673
2009-11-04,1.062
2009-11-05,1.066
2009-11-06,1.0741
2009-11-09,1.0564
2009-11-10,1.0495
2009-11-11,1.0454
2009-11-12,1.0555
2009-11-13,1.0502
2009-11-16,1.0472
2009-11-17,1.0511
2009-11-18,1.0539
2009-11-19,1.0632
2009-11-20,1.0697
2009-11-23,1.0557
2009-11-24,1.0584
2009-11-25,1.0451
2009-11-26,1.0606
2009-11-27,1.0619
2009-11-30,1.0554
2009-12-01,1.0465
2009-12-02,1.0509
2009-12-03,1.0547
2009-12-04,1.0574
2009-12-07,1.0519
2009-12-08,1.0634
2009-12-09,1.0544
2009-12-10,1.0505
2009-12-11,1.06
2009-12-14,1.0586
2009-12-15,1.0612
2009-12-16,1.061
2009-12-17,1.0706
2009-12-18,1.0661
2009-12-21,1.0622
2009-12-22,1.058
2009-12-23,1.0484
2009-12-24,1.0497
2009-12-25,1.0499
2009-12-28,1.043
2009-12-29,1.0432
2009-12-30,1.0545
2009-12-31,1.0518
2010-01-01,1.0517
2010-01-04,1.0414
2010-01-05,1.0394
2010-01-06,1.0316
2010-01-07,1.0345
2010-01-08,1.03
2010-01-11,1.0333
2010-01-12,1.0393
2010-01-13,1.0307
2010-01-14,1.0232
2010-01-15,1.0287
2010-01-18,1.0261
2010-01-19,1.0305
2010-01-20,1.046
2010-01-21,1.0519
2010-01-22,1.0575
2010-01-25,1.0581
2010-01-26,1.0623
2010-01-27,1.0639
2010-01-28,1.0665
2010-01-29,1.0696
2010-02-01,1.0616
2010-02-02,1.0579
2010-02-03,1.0621
2010-02-04,1.0724
2010-02-05,1.0685
2010-02-08,1.0753
2010-02-09,1.0674
2010-02-10,1.0628
2010-02-11,1.0506
2010-02-12,1.051
2010-02-15,1.0488
2010-02-16,1.044
2010-02-17,1.0458
2010-02-18,1.0413
2010-02-19,1.0397
2010-02-22,1.0428
2010-02-23,1.0555
2010-02-24,1.0543
2010-02-25,1.0601
2010-02-26,1.0528
2010-03-01,1.0418
2010-03-02,1.036
2010-03-03,1.0311
2010-03-04,1.0311
2010-03-05,1.0299
2010-03-08,1.0277
2010-03-09,1.0261
2010-03-10,1.0256
2010-03-11,1.0241
2010-03-12,1.0184
2010-03-15,1.0187
2010-03-16,1.0135
2010-03-17,1.0092
2010-03-18,1.0146
2010-03-19,1.0172
2010-03-22,1.0178
2010-03-23,1.0158
2010-03-24,1.0262
2010-03-25,1.0245
2010-03-26,1.027
2010-03-29,1.0208
2010-03-30,1.0196
2010-03-31,1.0152
2010-04-01,1.0084
2010-04-02,1.0112
2010-04-05,1.0013
2010-04-06,1.0014
2010-04-07,1.0052
2010-04-08,1.0018
2010-04-09,1.0027
2010-04-12,1.0027
2010-04-13,1.0013
2010-04-14,0.9988
2010-04-15,1.0018
2010-04-16,1.0124
2010-04-19,1.0145
2010-04-20,0.9981
2010-04-21,0.9995
2010-04-22,1.0002
2010-04-23,0.9995
2010-04-26,1.0005
2010-04-27,1.0172
2010-04-28,1.0095
2010-04-29,1.0058
2010-04-30,1.0174
2010-05-03,1.0106
2010-05-04,1.0243
2010-05-05,1.0309
2010-05-06,1.0503
2010-05-07,1.0425
2010-05-10,1.0231
2010-05-11,1.0214
2010-05-12,1.0192
2010-05-13,1.0205
2010-05-14,1.0351
2010-05-17,1.031
2010-05-18,1.04
2010-05-19,1.0432
2010-05-20,1.0702
2010-05-21,1.0591
2010-05-24,1.0638
2010-05-25,1.0659
2010-05-26,1.0704
2010-05-27,1.048
2010-05-28,1.0539
2010-05-31,1.0449
2010-06-01,1.0549
2010-06-02,1.0387
2010-06-03,1.0396
2010-06-04,1.0624
2010-06-07,1.0607
2010-06-08,1.0474
2010-06-09,1.0443
2010-06-10,1.0304
2010-06-11,1.0326
2010-06-14,1.034
2010-06-15,1.0255
2010-06-16,1.0251
2010-06-17,1.0278
2010-06-18,1.0215
2010-06-21,1.0245
2010-06-22,1.029
2010-06-23,1.0394
2010-06-24,1.0432
2010-06-25,1.0355
2010-06-28,1.0354
2010-06-29,1.0547
2010-06-30,1.0642
2010-07-01,1.0588
2010-07-02,1.0626
2010-07-05,1.0635
2010-07-06,1.0533
2010-07-07,1.0473
2010-07-08,1.043
2010-07-09,1.033
2010-07-12,1.0368
2010-07-13,1.0306
2010-07-14,1.0316
2010-07-15,1.038
2010-07-16,1.0576
2010-07-19,1.0545
2010-07-20,1.0426
2010-07-21,1.0489
2010-07-22,1.037
2010-07-23,1.036
2010-07-26,1.0317
2010-07-27,1.0353
2010-07-28,1.0382
2010-07-29,1.0356
2010-07-30,1.0296
2010-08-02,1.023
2010-08-03,1.0236
2010-08-04,1.0179
2010-08-05,1.0167
2010-08-06,1.0275
2010-08-09,1.027
2010-08-10,1.0305
2010-08-11,1.0467
2010-08-12,1.0421
2010-08-13,1.0423
2010-08-16,1.0435
2010-08-17,1.0323
2010-08-18,1.0284
2010-08-19,1.0398
2010-08-20,1.0476
2010-08-23,1.052
2010-08-24,1.0608
2010-08-25,1.0594
2010-08-26,1.0574
2010-08-27,1.0511
2010-08-30,1.0602
2010-08-31,1.064
2010-09-01,1.0499
2010-09-02,1.053
2010-09-03,1.0387
2010-09-06,1.0354
2010-09-07,1.0479
2010-09-08,1.0365
2010-09-09,1.034
2010-09-10,1.037
2010-09-13,1.0274
2010-09-14,1.0272
2010-09-15,1.0258
2010-09-16,1.026
2010-09-17,1.0334
2010-09-20,1.0279
2010-09-21,1.0262
2010-09-22,1.03
2010-09-23,1.0329
2010-09-24,1.0242
2010-09-27,1.0291
2010-09-28,1.03
2010-09-29,1.0322
2010-09-30,1.0287
2010-10-01,1.02
2010-10-04,1.023
2010-10-05,1.0157
2010-10-06,1.0112
2010-10-07,1.0171
2010-10-08,1.0107
2010-10-11,1.0138
2010-10-12,1.0097
2010-10-13,1.0033
2010-10-14,1.0039
2010-10-15,1.0098
2010-10-18,1.0172
2010-10-19,1.0322
2010-10-20,1.0213
2010-10-21,1.0264
2010-10-22,1.0258
2010-10-25,1.019
2010-10-26,1.0235
2010-10-27,1.0276
2010-10-28,1.0206
2010-10-29,1.0187
2010-11-01,1.0157
2010-11-02,1.0082
2010-11-03,1.0047
2010-11-04,1.0023
2010-11-05,1.0003
2010-11-08,1.0034
2010-11-09,1.0071
2010-11-10,1.0
2010-11-11,1.0028
2010-11-12,1.009
2010-11-15,1.0092
2010-11-16,1.0211
2010-11-17,1.0252
2010-11-18,1.0203
2010-11-19,1.0176
2010-11-22,1.0183
2010-11-23,1.023
2010-11-24,1.0107
2010-11-25,1.0094
2010-11-26,1.0202
2010-11-29,1.0178
2010-11-30,1.0263
2010-12-01,1.0166
2010-12-02,1.0034
2010-12-03,1.0036
2010-12-06,1.0049
2010-12-07,1.0117
2010-12-08,1.0111
2010-12-09,1.0101
2010-12-10,1.0096
2010-12-13,1.008
2010-12-14,1.0065
2010-12-15,1.004
2010-12-16,1.0056
2010-12-17,1.0132
2010-12-20,1.017
2010-12-21,1.0172
2010-12-22,1.0134
2010-12-23,1.0092
2010-12-24,1.0077
2010-12-27,1.0066
2010-12-28,1.0009
2010-12-29,1.0003
2010-12-30,0.9996
2010-12-31,0.9967
2011-01-03,0.9932
2011-01-04,0.9989
2011-01-05,0.9962
2011-01-06,0.9967
2011-01-07,0.9912
2011-01-10,0.9928
2011-01-11,0.9899
2011-01-12,0.9859
2011-01-13,0.9888
2011-01-14,0.9894
2011-01-17,0.9868
2011-01-18,0.9919
2011-01-19,0.9955
2011-01-20,0.9966
2011-01-21,0.9938
2011-01-24,0.9935
2011-01-25,0.9964
2011-01-26,0.995
2011-01-27,0.9931
2011-01-28,1.0001
2011-01-31,1.001
2011-02-01,0.9903
2011-02-02,0.9878
2011-02-03,0.9908
2011-02-04,0.9877
2011-02-07,0.9909
2011-02-08,0.9946
2011-02-09,0.9934
2011-02-10,0.9961
2011-02-11,0.9871
2011-02-14,0.9891
2011-02-15,0.9895
2011-02-16,0.9848
2011-02-17,0.9845
2011-02-18,0.986
2011-02-21,0.9825
2011-02-22,0.9896
2011-02-23,0.9891
2011-02-24,0.9827
2011-02-25,0.9776
2011-02-28,0.9715
2011-03-01,0.974
2011-03-02,0.9722
2011-03-03,0.9719
2011-03-04,0.9717
2011-03-07,0.9723
2011-03-08,0.9713
2011-03-09,0.9686
2011-03-10,0.9751
2011-03-11,0.9715
2011-03-14,0.9736
2011-03-15,0.9844
2011-03-16,0.9903
2011-03-17,0.9854
2011-03-18,0.9843
2011-03-21,0.978
2011-03-22,0.9807
2011-03-23,0.9813
2011-03-24,0.9762
2011-03-25,0.9804
2011-03-28,0.9774
2011-03-29,0.9739
2011-03-30,0.971
2011-03-31,0.97
2011-04-01,0.9634
2011-04-04,0.9668
2011-04-05,0.9637
2011-04-06,0.9601
2011-04-07,0.9584
2011-04-08,0.9556
2011-04-11,0.9559
2011-04-12,0.9625
2011-04-13,0.9622
2011-04-14,0.9605
2011-04-15,0.9595
2011-04-18,0.9642
2011-04-19,0.9557
2011-04-20,0.9525
2011-04-21,0.9528
2011-04-22,0.9545
2011-04-25,0.9543
2011-04-26,0.9515
2011-04-27,0.95
2011-04-28,0.9507
2011-04-29,0.9444
2011-05-02,0.9502
2011-05-03,0.9525
2011-05-04,0.9583
2011-05-05,0.9671
2011-05-06,0.9654
2011-05-09,0.9619
2011-05-10,0.9568
2011-05-11,0.9612
2011-05-12,0.9622
2011-05-13,0.9679
2011-05-16,0.9752
2011-05-17,0.9722
2011-05-18,0.9704
2011-05-19,0.9672
2011-05-20,0.9739
2011-05-23,0.9771
2011-05-24,0.9764
2011-05-25,0.9779
2011-05-26,0.9781
2011-05-27,0.9757
2011-05-30,0.9769
2011-05-31,0.9682
2011-06-01,0.9773
2011-06-02,0.9754
2011-06-03,0.9779
2011-06-06,0.9803
2011-06-07,0.9742
2011-06-08,0.9795
2011-06-09,0.9733
2011-06-10,0.9796
2011-06-13,0.9761
2011-06-14,0.9686
2011-06-15,0.9789
2011-06-16,0.9818
2011-06-17,0.9793
2011-06-20,0.9793
2011-06-21,0.9717
2011-06-22,0.9733
2011-06-23,0.9785
2011-06-24,0.9883
2011-06-27,0.9862
2011-06-28,0.9815
2011-06-29,0.9698
2011-06-30,0.9633
2011-07-01,0.9585
2011-07-04,0.9606
2011-07-05,0.9624
2011-07-06,0.9656
2011-07-07,0.9586
2011-07-08,0.9614
2011-07-11,0.9682
2011-07-12,0.965
2011-07-13,0.9586
2011-07-14,0.9599
2011-07-15,0.9535
2011-07-18,0.9588
2011-07-19,0.95
2011-07-20,0.9476
2011-07-21,0.9436
2011-07-22,0.948
2011-07-25,0.9471
2011-07-26,0.9436
2011-07-27,0.9491
2011-07-28,0.9487
2011-07-29,0.9551
2011-08-01,0.9566
2011-08-02,0.961
2011-08-03,0.9616
2011-08-04,0.9806
2011-08-05,0.9814
2011-08-08,0.9927
2011-08-09,0.98
2011-08-10,0.994
2011-08-11,0.9845
2011-08-12,0.9869
2011-08-15,0.9798
2011-08-16,0.9818
2011-08-17,0.9801
2011-08-18,0.9899
2011-08-19,0.9899
2011-08-22,0.9897
2011-08-23,0.9882
2011-08-24,0.9873
2011-08-25,0.9878
2011-08-26,0.9814
2011-08-29,0.9766
2011-08-30,0.9782
2011-08-31,0.9777
2011-09-01,0.9759
2011-09-02,0.9855
2011-09-05,0.9901
2011-09-06,0.99
2011-09-07,0.9842
2011-09-08,0.9886
2011-09-09,0.9967
2011-09-12,0.9922
2011-09-13,0.9861
2011-09-14,0.9901
2011-09-15,0.9835
2011-09-16,0.9777
2011-09-19,0.9899
2011-09-20,0.9919
2011-09-21,1.0075
2011-09-22,1.028
2011-09-23,1.0279
2011-09-26,1.0251
2011-09-27,1.0194
2011-09-28,1.0329
2011-09-29,1.0355
2011-09-30,1.0499
2011-10-03,1.0545
2011-10-04,1.0524
2011-10-05,1.0407
2011-10-06,1.0374
2011-10-07,1.0394
2011-10-10,1.0269
2011-10-11,1.0285
2011-10-12,1.0174
2011-10-13,1.0203
2011-10-14,1.0094
2011-10-17,1.0232
2011-10-18,1.0149
2011-10-19,1.0192
2011-10-20,1.016
2011-10-21,1.0069
2011-10-24,1.0037
2011-10-25,1.0164
2011-10-26,1.0039
2011-10-27,0.9905
2011-10-28,0.9918
2011-10-31,0.9995
2011-11-01,1.0198
2011-11-02,1.0139
2011-11-03,1.0072
2011-11-04,1.0188
2011-11-07,1.013
2011-11-08,1.009
2011-11-09,1.0225
2011-11-10,1.0171
2011-11-11,1.0122
2011-11-14,1.0162
2011-11-15,1.0211
2011-11-16,1.0235
2011-11-17,1.029
2011-11-18,1.0267
2011-11-21,1.0379
2011-11-22,1.0379
2011-11-23,1.0473
2011-11-24,1.0467
2011-11-25,1.0487
2011-11-28,1.0355
2011-11-29,1.0303
2011-11-30,1.0192
2011-12-01,1.0139
2011-12-02,1.018
2011-12-05,1.017
2011-12-06,1.0095
2011-12-07,1.0092
2011-12-08,1.0219
2011-12-09,1.0183
2011-12-12,1.0259
2011-12-13,1.0338
2011-12-14,1.0394
2011-12-15,1.0345
2011-12-16,1.0378
2011-12-19,1.0378
2011-12-20,1.0302
2011-12-21,1.0264
2011-12-22,1.0208
2011-12-23,1.0195
2011-12-26,1.02
2011-12-27,1.0187
2011-12-28,1.0242
2011-12-29,1.0205
2011-12-30,1.0193
2012-01-02,1.0195
2012-01-03,1.0109
2012-01-04,1.0123
2012-01-05,1.0197
2012-01-06,1.0271
2012-01-09,1.0233
2012-01-10,1.0168
2012-01-11,1.019
2012-01-12,1.0182
2012-01-13,1.0223
2012-01-16,1.018
2012-01-17,1.0151
2012-01-18,1.0114
2012-01-19,1.0112
2012-01-20,1.0128
2012-01-23,1.0074
2012-01-24,1.0097
2012-01-25,1.004
2012-01-26,1.0014
2012-01-27,1.0009
2012-01-30,1.0022
2012-01-31,1.0026
2012-02-01,0.9988
2012-02-02,0.9992
2012-02-03,0.9929
2012-02-06,0.9954
2012-02-07,0.9944
2012-02-08,0.996
2012-02-09,0.9949
2012-02-10,1.0021
2012-02-13,0.9992
2012-02-14,0.9989
2012-02-15,0.999
2012-02-16,0.9962
2012-02-17,0.9957
2012-02-20,0.9936
2012-02-21,0.9965
2012-02-22,1.0
2012-02-23,0.9975
2012-02-24,0.9996
2012-02-27,0.9989
2012-02-28,0.9944
2012-02-29,0.9894
2012-03-01,0.9856
2012-03-02,0.9889
2012-03-05,0.9942
2012-03-06,1.0009
2012-03-07,0.9977
2012-03-08,0.9906
2012-03-09,0.991
2012-03-12,0.9921
2012-03-13,0.9882
2012-03-14,0.9927
2012-03-15,0.9918
2012-03-16,0.9917
2012-03-19,0.9867
2012-03-20,0.9915
2012-03-21,0.9921
2012-03-22,0.9988
2012-03-23,0.998
2012-03-26,0.9905
2012-03-27,0.9952
2012-03-28,0.998
2012-03-29,0.9967
2012-03-30,0.9978
2012-04-02,0.9905
2012-04-03,0.9905
2012-04-04,0.996
2012-04-05,0.9932
2012-04-06,0.9972
2012-04-09,0.9972
2012-04-10,1.0041
2012-04-11,1.0036
2012-04-12,0.9943
2012-04-13,0.9994
2012-04-16,0.9996
2012-04-17,0.9904
2012-04-18,0.991
2012-04-19,0.9953
2012-04-20,0.9915
2012-04-23,0.9908
2012-04-24,0.9869
2012-04-25,0.9829
2012-04-26,0.9851
2012-04-27,0.9803
2012-04-30,0.987
2012-05-01,0.9858
2012-05-02,0.9864
2012-05-03,0.9884
2012-05-04,0.9953
2012-05-07,0.9929
2012-05-08,0.9986
2012-05-09,1.0022
2012-05-10,1.0021
2012-05-11,1.0006
2012-05-14,1.003
2012-05-15,1.0066
2012-05-16,1.0122
2012-05-17,1.0194
2012-05-18,1.022
2012-05-21,1.0172
2012-05-22,1.0208
2012-05-23,1.0246
2012-05-24,1.0262
2012-05-25,1.0292
2012-05-28,1.0237
2012-05-29,1.022
2012-05-30,1.0298
2012-05-31,1.0331
2012-06-01,1.0404
2012-06-04,1.0395
2012-06-05,1.0375
2012-06-06,1.0277
2012-06-07,1.0274
2012-06-08,1.0262
2012-06-11,1.0316
2012-06-12,1.0256
2012-06-13,1.0298
2012-06-14,1.023
2012-06-15,1.0216
2012-06-18,1.0237
2012-06-19,1.0178
2012-06-20,1.018
2012-06-21,1.0289
2012-06-22,1.0242
2012-06-25,1.0286
2012-06-26,1.0241
2012-06-27,1.0246
2012-06-28,1.0336
2012-06-29,1.0165
2012-07-02,1.0166
2012-07-03,1.0121
2012-07-04,1.013
2012-07-05,1.0138
2012-07-06,1.0192
2012-07-09,1.019
2012-07-10,1.0222
2012-07-11,1.0195
2012-07-12,1.0186
2012-07-13,1.0143
2012-07-16,1.0146
2012-07-17,1.0116
2012-07-18,1.0101
2012-07-19,1.0071
2012-07-20,1.0123
2012-07-23,1.0187
2012-07-24,1.0221
2012-07-25,1.0154
2012-07-26,1.01
2012-07-27,1.0032
2012-07-30,1.0016
2012-07-31,1.0028
2012-08-01,1.0053
2012-08-02,1.0072
2012-08-03,1.001
2012-08-06,1.0002
2012-08-07,0.9968
2012-08-08,0.994
2012-08-09,0.9907
2012-08-10,0.9908
2012-08-13,0.9922
2012-08-14,0.9923
2012-08-15,0.9893
2012-08-16,0.9864
2012-08-17,0.9889
2012-08-20,0.9883
2012-08-21,0.9891
2012-08-22,0.9911
2012-08-23,0.9938
2012-08-24,0.9922
2012-08-27,0.9904
2012-08-28,0.9882
2012-08-29,0.9892
2012-08-30,0.9922
2012-08-31,0.9862
2012-09-03,0.9856
2012-09-04,0.9858
2012-09-05,0.9902
2012-09-06,0.9825
2012-09-07,0.9783
2012-09-10,0.9773
2012-09-11,0.9727
2012-09-12,0.976
2012-09-13,0.9682
2012-09-14,0.9715
2012-09-17,0.9746
2012-09-18,0.9741
2012-09-19,0.9744
2012-09-20,0.977
2012-09-21,0.976
2012-09-24,0.9786
2012-09-25,0.9804
2012-09-26,0.9852
2012-09-27,0.9804
2012-09-28,0.9835
2012-10-01,0.9821
2012-10-02,0.9838
2012-10-03,0.9874
2012-10-04,0.9804
2012-10-05,0.9785
2012-10-08,0.9766
2012-10-09,0.9782
2012-10-10,0.9814
2012-10-11,0.9783
2012-10-12,0.9801
2012-10-15,0.9805
2012-10-16,0.9864
2012-10-17,0.9775
2012-10-18,0.9852
2012-10-19,0.9935
2012-10-22,0.9918
2012-10-23,0.9921
2012-10-24,0.9934
2012-10-25,0.9948
2012-10-26,0.9964
2012-10-29,1.0008
2012-10-30,0.9993
2012-10-31,0.9991
2012-11-01,0.9964
2012-11-02,0.9956
2012-11-05,0.9963
2012-11-06,0.9918
2012-11-07,0.9965
2012-11-08,1.0001
2012-11-09,1.0015
2012-11-12,0.9996
2012-11-13,1.0018
2012-11-14,1.0039
2012-11-15,1.0005
2012-11-16,1.0011
2012-11-19,0.996
2012-11-20,0.9965
2012-11-21,0.996
2012-11-22,0.9968
2012-11-23,0.9927
2012-11-26,0.9933
2012-11-27,0.9945
2012-11-28,0.9918
2012-11-29,0.9924
2012-11-30,0.9942
2012-12-03,0.995
2012-12-04,0.9926
2012-12-05,0.9914
2012-12-06,0.9911
2012-12-07,0.9882
2012-12-10,0.9865
2012-12-11,0.9861
2012-12-12,0.9841
2012-12-13,0.9848
2012-12-14,0.9854
2012-12-17,0.9833
2012-12-18,0.9856
2012-12-19,0.9887
2012-12-20,0.9872
2012-12-21,0.993
2012-12-24,0.9928
2012-12-25,0.9921
2012-12-26,0.9941
2012-12-27,0.995
2012-12-28,0.9969
2012-12-31,0.9921
2013-01-01,0.9928
2013-01-02,0.9848
2013-01-03,0.9877
2013-01-04,0.987
2013-01-07,0.9855
2013-01-08,0.9864
2013-01-09,0.9876
2013-01-10,0.983
2013-01-11,0.9846
2013-01-14,0.9835
2013-01-15,0.9839
2013-01-16,0.9856
2013-01-17,0.9855
2013-01-18,0.9916
2013-01-21,0.9926
2013-01-22,0.9915
2013-01-23,0.9989
2013-01-24,1.0024
2013-01-25,1.0056
2013-01-28,1.0059
2013-01-29,1.0008
2013-01-30,1.0012
2013-01-31,0.9969
2013-02-01,0.9963
2013-02-04,0.9987
2013-02-05,0.9953
2013-02-06,0.9956
2013-02-07,0.9977
2013-02-08,1.0023
2013-02-11,1.0047
2013-02-12,1.002
2013-02-13,1.0016
2013-02-14,1.0007
2013-02-15,1.0062
2013-02-18,1.0104
2013-02-19,1.0112
2013-02-20,1.0165
2013-02-21,1.0182
2013-02-22,1.0213
2013-02-25,1.026
2013-02-26,1.0258
2013-02-27,1.0225
2013-02-28,1.0303
2013-03-01,1.0267
2013-03-04,1.0272
2013-03-05,1.0269
2013-03-06,1.0319
2013-03-07,1.0293
2013-03-08,1.0283
2013-03-11,1.0257
2013-03-12,1.0256
2013-03-13,1.0274
2013-03-14,1.0221
2013-03-15,1.0193
2013-03-18,1.0219
2013-03-19,1.0266
2013-03-20,1.0259
2013-03-21,1.0251
2013-03-22,1.0231
2013-03-25,1.0212
2013-03-26,1.0158
2013-03-27,1.0159
2013-03-28,1.0161
2013-03-29,1.0172
2013-04-01,1.0167
2013-04-02,1.0143
2013-04-03,1.0143
2013-04-04,1.0124
2013-04-05,1.0173
2013-04-08,1.0164
2013-04-09,1.0163
2013-04-10,1.0141
2013-04-11,1.0102
2013-04-12,1.0133
2013-04-15,1.0254
2013-04-16,1.0205
2013-04-17,1.0261
2013-04-18,1.0258
2013-04-19,1.0262
2013-04-22,1.0252
2013-04-23,1.0256
2013-04-24,1.0255
2013-04-25,1.0196
2013-04-26,1.0166
2013-04-29,1.0108
2013-04-30,1.0071
2013-05-01,1.0083
2013-05-02,1.0102
2013-05-03,1.0079
2013-05-06,1.0067
2013-05-07,1.0042
2013-05-08,1.0028
2013-05-09,1.0067
2013-05-10,1.0098
2013-05-13,1.0104
2013-05-14,1.0179
2013-05-15,1.0157
2013-05-16,1.0192
2013-05-17,1.0276
2013-05-20,1.024
2013-05-21,1.0263
2013-05-22,1.0367
2013-05-23,1.0302
2013-05-24,1.0317
2013-05-27,1.0337
2013-05-28,1.0397
2013-05-29,1.0351
2013-05-30,1.0296
2013-05-31,1.0375
2013-06-03,1.0276
2013-06-04,1.0339
2013-06-05,1.0344
2013-06-06,1.0261
2013-06-07,1.0194
2013-06-10,1.0191
2013-06-11,1.0184
2013-06-12,1.0207
2013-06-13,1.0156
2013-06-14,1.0167
2013-06-17,1.0182
2013-06-18,1.0209
2013-06-19,1.0272
2013-06-20,1.0388
2013-06-21,1.0455
2013-06-24,1.0496
2013-06-25,1.0511
2013-06-26,1.0467
2013-06-27,1.0476
2013-06-28,1.0518
2013-07-01,1.0495
2013-07-02,1.0543
2013-07-03,1.05
2013-07-04,1.051
2013-07-05,1.0577
2013-07-08,1.0555
2013-07-09,1.052
2013-07-10,1.0464
2013-07-11,1.0363
2013-07-12,1.0392
2013-07-15,1.0426
