Date,Spot,USD_1M,USD_3M,CAD_1M,CAD_3M,Forward_1M,Forward_3M,Forward_1M_Dev_Pct,Forward_3M_Dev_Pct
2021-12-02,1.2808,0.0005,0.0005,0.0005,0.0004,1.2808,1.28083201679832,0.0,0.0024997500249979154
2021-12-03,1.2842,0.0004,0.0006,0.0005,0.0004,1.2841892987792174,1.284264203579642,-0.0008332986125680897,0.004999500049995831
2021-12-06,1.2754,0.0005,0.0005,0.0005,0.0004,1.2754,1.2754318818118189,0.0,0.0024997500249979154
2021-12-07,1.2638,0.0005,0.0006,0.0005,0.0004,1.2638,1.2638631836816319,0.0,0.004999500049995831
2021-12-08,1.2651,0.0004,0.0007000000000000001,0.0004,0.0003,1.2651,1.2652265005124614,0.0,0.009999250056247355
2021-12-09,1.2713,0.0003,0.0006,0.0004,0.0003,1.2712894061864606,1.271395340349474,-0.0008333055564802017,0.0074994375421910675
2021-12-10,1.272,0.0003,0.0006,0.0004,0.0003,1.2719894003533214,1.2720953928455367,-0.0008333055564913039,0.0074994375421910675
2021-12-13,1.2804,0.0001,0.0005,0.0004,0.0003,1.2803679910669643,1.2804640151988598,-0.002499916669451707,0.004999625028090371
2021-12-14,1.2861,0.0002,0.0005,0.0004,0.0003,1.2860785657144762,1.2861643001774865,-0.0016666111129604033,0.004999625028112575
2021-12-15,1.283,0.0003,0.0005,0.0003,0.0004,1.283,1.2830320717928205,0.0,0.0024997500249979154
2021-12-16,1.277,0.0004,0.0005,0.0003,0.0004,1.2770106414006315,1.2770319218078192,0.0008333125005144382,0.0024997500249979154
2021-12-17,1.2886,0.0003,0.0005,0.0003,0.0004,1.2886,1.288632211778822,0.0,0.0024997500249979154
2021-12-20,1.2941,0.0003,0.0007000000000000001,0.0003,0.0004,1.2941,1.2941970477952207,0.0,0.007499250075015951
2021-12-21,1.291,0.0003,0.0007000000000000001,0.0003,0.0004,1.291,1.291096815318468,0.0,0.007499250074993746
