Date,Price,Open,High,Low,Vol.,Change %
01/27/2014,1.1113,1.1083,1.1119,1.1029,,0.23%
01/24/2014,1.1087,1.1101,1.1139,1.1052,,-0.12%
01/23/2014,1.11,1.1087,1.1175,1.108,,0.15%
01/22/2014,1.1083,1.0968,1.1094,1.0951,,1.08%
01/21/2014,1.0965,1.0949,1.102,1.094,,0.19%
01/20/2014,1.0944,1.0963,1.0974,1.0929,,-0.15%
01/17/2014,1.096,1.093,1.0985,1.0924,,0.28%
01/16/2014,1.0929,1.0935,1.0964,1.0903,,-0.04%
01/15/2014,1.0933,1.0947,1.0993,1.0918,,-0.08%
01/14/2014,1.0942,1.0863,1.0961,1.0857,,0.75%
01/13/2014,1.0861,1.0892,1.0931,1.0841,,-0.28%
01/10/2014,1.0891,1.084,1.0947,1.0835,,0.50%
01/09/2014,1.0837,1.0817,1.0876,1.0816,,0.18%
01/08/2014,1.0818,1.0766,1.0831,1.0758,,0.50%
01/07/2014,1.0764,1.0656,1.0783,1.065,,1.04%
01/06/2014,1.0653,1.0636,1.0682,1.0608,,0.20%
01/03/2014,1.0632,1.0671,1.0674,1.0601,,-0.34%
01/02/2014,1.0668,1.0644,1.0679,1.0587,,0.25%
01/01/2014,1.0641,1.0623,1.065,1.0619,,0.20%
12/31/2013,1.062,1.065,1.0659,1.0612,,-0.23%
12/30/2013,1.0645,1.0702,1.073,1.0634,,-0.54%
12/27/2013,1.0703,1.0648,1.072,1.0618,,0.54%
12/26/2013,1.0645,1.0631,1.0651,1.0615,,0.11%
12/25/2013,1.0633,1.0631,1.0641,1.0604,,0.04%
12/24/2013,1.0629,1.0606,1.0638,1.0604,,0.25%
12/23/2013,1.0603,1.064,1.0655,1.0579,,-0.29%
12/20/2013,1.0634,1.0664,1.0739,1.0629,,-0.26%
12/19/2013,1.0662,1.0703,1.0729,1.066,,-0.36%
12/18/2013,1.07,1.0607,1.0704,1.0601,,0.90%
12/17/2013,1.0605,1.0597,1.062,1.0575,,0.10%
12/16/2013,1.0594,1.0587,1.06,1.0572,,0.11%
12/13/2013,1.0582,1.0639,1.0671,1.0578,,-0.53%
12/12/2013,1.0638,1.0591,1.0658,1.0559,,0.47%
12/11/2013,1.0588,1.0602,1.0622,1.0583,,-0.10%
12/10/2013,1.0599,1.0627,1.0647,1.06,,-0.26%
12/09/2013,1.0627,1.0638,1.0671,1.0623,,-0.07%
12/06/2013,1.0634,1.0654,1.0707,1.062,,-0.17%
12/05/2013,1.0652,1.0684,1.0701,1.0624,,-0.26%
12/04/2013,1.068,1.065,1.0709,1.0635,,0.32%
12/03/2013,1.0646,1.0644,1.0674,1.0629,,0.05%
12/02/2013,1.0641,1.0614,1.0655,1.0605,,0.25%
11/29/2013,1.0614,1.0581,1.063,1.0557,,0.34%
11/28/2013,1.0578,1.0596,1.06,1.0568,,-0.15%
11/27/2013,1.0594,1.0542,1.0604,1.0529,,0.52%
11/26/2013,1.0539,1.0543,1.056,1.0519,,-0.03%
11/25/2013,1.0542,1.0518,1.0585,1.0515,,0.28%
11/22/2013,1.0513,1.0517,1.057,1.0511,,-0.03%
11/21/2013,1.0516,1.0454,1.0528,1.0444,,0.60%
11/20/2013,1.0453,1.0469,1.0476,1.0434,,-0.15%
11/19/2013,1.0469,1.0429,1.0486,1.0414,,0.41%
11/18/2013,1.0426,1.044,1.0448,1.0414,,-0.11%
11/15/2013,1.0438,1.0463,1.0486,1.0434,,-0.20%
11/14/2013,1.0459,1.0455,1.0527,1.0439,,0.06%
11/13/2013,1.0453,1.0495,1.0498,1.045,,-0.40%
11/12/2013,1.0495,1.0478,1.051,1.0463,,0.19%
11/11/2013,1.0475,1.0482,1.0489,1.0464,,-0.03%
11/08/2013,1.0478,1.0462,1.0505,1.0443,,0.20%
11/07/2013,1.0457,1.0419,1.0465,1.0402,,0.37%
11/06/2013,1.0418,1.0456,1.0461,1.041,,-0.33%
11/05/2013,1.0452,1.0425,1.0464,1.0415,,0.31%
11/04/2013,1.042,1.0423,1.0432,1.0396,,0.01%
11/01/2013,1.0419,1.0431,1.0455,1.0409,,-0.09%
10/31/2013,1.0428,1.0481,1.0492,1.0409,,-0.48%
10/30/2013,1.0478,1.047,1.0498,1.044,,0.11%
10/29/2013,1.0467,1.0446,1.0473,1.0427,,0.24%
10/28/2013,1.0442,1.045,1.0453,1.0428,,-0.05%
10/25/2013,1.0447,1.0421,1.0463,1.0408,,0.25%
10/24/2013,1.0421,1.0382,1.0439,1.0365,,0.39%
10/23/2013,1.0381,1.0286,1.0399,1.028,,0.94%
10/22/2013,1.0284,1.0303,1.0312,1.0269,,-0.16%
10/21/2013,1.03,1.0294,1.0306,1.0285,,0.15%
10/18/2013,1.0285,1.029,1.0303,1.0275,,-0.03%
10/17/2013,1.0288,1.0326,1.0334,1.0279,,-0.37%
10/16/2013,1.0326,1.0383,1.0387,1.0323,,-0.51%
10/15/2013,1.0379,1.0354,1.0393,1.0329,,0.26%
10/14/2013,1.0352,1.0352,1.0377,1.0341,,0.05%
10/11/2013,1.0347,1.0399,1.0414,1.034,,-0.47%
10/10/2013,1.0396,1.0395,1.0421,1.0369,,0.05%
10/09/2013,1.0391,1.0368,1.0409,1.0351,,0.25%
10/08/2013,1.0365,1.0313,1.0375,1.0305,,0.52%
10/07/2013,1.0311,1.029,1.0335,1.0286,,0.17%
10/04/2013,1.0294,1.0334,1.0342,1.0288,,-0.37%
10/03/2013,1.0332,1.0337,1.0341,1.0311,,-0.03%
10/02/2013,1.0335,1.0324,1.0358,1.032,,0.13%
10/01/2013,1.0322,1.0309,1.0338,1.0286,,0.14%
09/30/2013,1.0308,1.0303,1.0321,1.0274,,0.05%
09/27/2013,1.0303,1.0309,1.0334,1.0296,,-0.05%
09/26/2013,1.0308,1.0314,1.0342,1.0301,,-0.04%
09/25/2013,1.0312,1.0301,1.0321,1.0284,,0.12%
09/24/2013,1.03,1.0284,1.0312,1.0271,,0.18%
09/23/2013,1.0281,1.03,1.0319,1.0272,,-0.22%
09/20/2013,1.0304,1.0266,1.0312,1.0261,,0.42%
09/19/2013,1.0261,1.0223,1.0269,1.0181,,0.43%
09/18/2013,1.0217,1.0297,1.0319,1.0201,,-0.75%
09/17/2013,1.0294,1.0324,1.0336,1.0275,,-0.28%
09/16/2013,1.0323,1.0353,1.0359,1.0281,,-0.26%
09/13/2013,1.035,1.0322,1.0358,1.0319,,0.28%
09/12/2013,1.0321,1.032,1.0338,1.0304,,0.02%
09/11/2013,1.0319,1.0347,1.0367,1.0311,,-0.28%
09/10/2013,1.0348,1.0371,1.0381,1.0328,,-0.21%
09/09/2013,1.037,1.0408,1.0423,1.0358,,-0.31%
09/06/2013,1.0402,1.0505,1.0507,1.038,,-0.96%
09/05/2013,1.0503,1.0496,1.0518,1.0474,,0.11%
09/04/2013,1.0491,1.0535,1.0544,1.0473,,-0.38%
09/03/2013,1.0531,1.0545,1.0562,1.0507,,-0.11%
09/02/2013,1.0543,1.0522,1.0559,1.0513,,0.09%
08/30/2013,1.0534,1.0532,1.056,1.0507,,0.04%
08/29/2013,1.053,1.0486,1.0543,1.0477,,0.44%
08/28/2013,1.0484,1.0472,1.0513,1.0471,,0.11%
08/27/2013,1.0473,1.0501,1.0542,1.047,,-0.24%
08/26/2013,1.0498,1.0498,1.0535,1.0494,,0.04%
08/23/2013,1.0494,1.0516,1.057,1.0494,,-0.20%
08/22/2013,1.0515,1.0475,1.0532,1.0468,,0.41%
08/21/2013,1.0472,1.0392,1.0484,1.0386,,0.80%
08/20/2013,1.0389,1.0346,1.0403,1.0338,,0.44%
08/19/2013,1.0344,1.0335,1.035,1.0315,,0.09%
08/16/2013,1.0335,1.0305,1.0362,1.0291,,0.30%
08/15/2013,1.0304,1.0343,1.0366,1.0298,,-0.34%
08/14/2013,1.0339,1.0343,1.0371,1.0316,,-0.03%
08/13/2013,1.0342,1.0307,1.035,1.0301,,0.36%
08/12/2013,1.0305,1.0294,1.0318,1.028,,0.18%
08/09/2013,1.0286,1.0328,1.0355,1.0274,,-0.37%
08/08/2013,1.0324,1.0423,1.0432,1.0302,,-0.94%
08/07/2013,1.0422,1.0377,1.0447,1.0367,,0.46%
08/06/2013,1.0374,1.036,1.0392,1.0347,,0.15%
08/05/2013,1.0358,1.0385,1.0405,1.0358,,-0.26%
08/02/2013,1.0385,1.0347,1.0404,1.0338,,0.39%
08/01/2013,1.0345,1.0277,1.0353,1.0265,,0.68%
07/31/2013,1.0275,1.0309,1.0337,1.0245,,-0.31%
07/30/2013,1.0307,1.0266,1.0312,1.0257,,0.42%
07/29/2013,1.0264,1.0282,1.0288,1.0252,,-0.16%
07/26/2013,1.028,1.028,1.0305,1.026,,0.03%
07/25/2013,1.0277,1.0317,1.0322,1.0253,,-0.37%
07/24/2013,1.0315,1.0286,1.0327,1.026,,0.29%
07/23/2013,1.0285,1.0334,1.0351,1.0275,,-0.47%
07/22/2013,1.0334,1.0366,1.0371,1.0319,,-0.30%
07/19/2013,1.0365,1.0379,1.0395,1.0353,,-0.09%
07/18/2013,1.0374,1.0404,1.0441,1.0373,,-0.27%
07/17/2013,1.0402,1.0368,1.0441,1.0354,,0.34%
07/16/2013,1.0367,1.0429,1.0444,1.0361,,-0.57%
07/15/2013,1.0426,1.039,1.0435,1.0377,,0.33%
07/12/2013,1.0392,1.0366,1.0406,1.0357,,0.28%
07/11/2013,1.0363,1.0467,1.0476,1.0322,,-0.97%
07/10/2013,1.0464,1.0522,1.0542,1.0444,,-0.53%
07/09/2013,1.052,1.0561,1.0576,1.0511,,-0.33%
07/08/2013,1.0555,1.0567,1.059,1.0543,,-0.21%
07/05/2013,1.0577,1.0511,1.061,1.0509,,0.64%
07/04/2013,1.051,1.0505,1.0559,1.0469,,0.10%
07/03/2013,1.05,1.0541,1.0566,1.05,,-0.41%
07/02/2013,1.0543,1.0497,1.058,1.049,,0.46%
07/01/2013,1.0495,1.0516,1.0537,1.0486,,-0.22%
06/28/2013,1.0518,1.0477,1.0555,1.045,,0.40%
06/27/2013,1.0476,1.0469,1.0506,1.0421,,0.09%
06/26/2013,1.0467,1.0515,1.053,1.0456,,-0.42%
06/25/2013,1.0511,1.05,1.0549,1.0454,,0.14%
06/24/2013,1.0496,1.0451,1.0558,1.0449,,0.39%
06/21/2013,1.0455,1.0389,1.049,1.0361,,0.64%
06/20/2013,1.0388,1.0274,1.0396,1.0263,,1.13%
06/19/2013,1.0272,1.0211,1.0288,1.0172,,0.62%
06/18/2013,1.0209,1.0185,1.0219,1.0173,,0.27%
06/17/2013,1.0182,1.0169,1.0207,1.0147,,0.15%
06/14/2013,1.0167,1.0158,1.0188,1.0134,,0.11%
06/13/2013,1.0156,1.0213,1.0227,1.0145,,-0.50%
06/12/2013,1.0207,1.0185,1.0219,1.0153,,0.23%
06/11/2013,1.0184,1.0191,1.0252,1.0173,,-0.07%
06/10/2013,1.0191,1.0202,1.0226,1.0166,,-0.03%
06/07/2013,1.0194,1.0261,1.0289,1.0166,,-0.65%
06/06/2013,1.0261,1.0345,1.0368,1.0197,,-0.80%
06/05/2013,1.0344,1.0341,1.0382,1.0326,,0.05%
06/04/2013,1.0339,1.0277,1.0363,1.0273,,0.61%
06/03/2013,1.0276,1.0363,1.0387,1.0261,,-0.95%
05/31/2013,1.0375,1.0298,1.0383,1.0291,,0.77%
05/30/2013,1.0296,1.0352,1.0389,1.0292,,-0.53%
05/29/2013,1.0351,1.0398,1.0422,1.0343,,-0.44%
05/28/2013,1.0397,1.0341,1.041,1.0322,,0.58%
05/27/2013,1.0337,1.0312,1.0344,1.0299,,0.19%
05/24/2013,1.0317,1.0305,1.0358,1.0299,,0.15%
05/23/2013,1.0302,1.0368,1.0395,1.0286,,-0.63%
05/22/2013,1.0367,1.0265,1.0389,1.025,,1.01%
05/21/2013,1.0263,1.0241,1.0323,1.0235,,0.22%
05/20/2013,1.024,1.028,1.0298,1.0216,,-0.35%
05/17/2013,1.0276,1.0197,1.0314,1.0178,,0.82%
05/16/2013,1.0192,1.0154,1.0209,1.0147,,0.34%
05/15/2013,1.0157,1.0181,1.022,1.0155,,-0.22%
05/14/2013,1.0179,1.0107,1.0185,1.0088,,0.74%
05/13/2013,1.0104,1.0092,1.0135,1.008,,0.06%
05/10/2013,1.0098,1.0068,1.0154,1.0061,,0.31%
05/09/2013,1.0067,1.0032,1.0091,1.0013,,0.39%
05/08/2013,1.0028,1.0042,1.006,1.0017,,-0.14%
05/07/2013,1.0042,1.007,1.0084,1.0035,,-0.25%
05/06/2013,1.0067,1.0081,1.0098,1.0063,,-0.12%
05/03/2013,1.0079,1.0105,1.0134,1.0074,,-0.23%
05/02/2013,1.0102,1.0084,1.0111,1.0057,,0.19%
05/01/2013,1.0083,1.0073,1.0102,1.0049,,0.12%
04/30/2013,1.0071,1.0112,1.0125,1.0055,,-0.37%
04/29/2013,1.0108,1.0173,1.0174,1.0105,,-0.57%
04/26/2013,1.0166,1.0199,1.0216,1.0156,,-0.29%
04/25/2013,1.0196,1.0257,1.0262,1.0185,,-0.58%
04/24/2013,1.0255,1.0254,1.028,1.0245,,-0.01%
04/23/2013,1.0256,1.0257,1.0287,1.0249,,0.04%
04/22/2013,1.0252,1.0258,1.0287,1.0247,,-0.10%
04/19/2013,1.0262,1.0261,1.0271,1.023,,0.04%
04/18/2013,1.0258,1.0267,1.0279,1.0228,,-0.03%
04/17/2013,1.0261,1.0208,1.0295,1.0205,,0.55%
04/16/2013,1.0205,1.0256,1.0259,1.0201,,-0.48%
04/15/2013,1.0254,1.0133,1.0261,1.0126,,1.19%
04/12/2013,1.0133,1.0105,1.0147,1.0092,,0.31%
04/11/2013,1.0102,1.0143,1.0158,1.0081,,-0.38%
04/10/2013,1.0141,1.0162,1.0171,1.0138,,-0.22%
04/09/2013,1.0163,1.0166,1.0177,1.0132,,-0.01%
04/08/2013,1.0164,1.0172,1.0216,1.0154,,-0.09%
04/05/2013,1.0173,1.013,1.0237,1.0122,,0.48%
