Contract_ID,Contract_Date,Close_Date,Start_Spot,End_Spot,Contract_Forward,Contract_Forward_TC,Exposure,Hedged_Exposure,Fee,Partial_Hedged,Partial_Hedged_TC,Full_Hedged,Full_Hedged_TC,Unhedged,Spot_Change,Cum_Partial_Hedged,Cum_Partial_Hedged_TC,Cum_Full_Hedged,Cum_Full_Hedged_TC,Cum_Unhedged,Year
85,2015-01-01,2015-02-02,1.1615,1.2566,1.1606778737259342,1.1605778737259342,800000.0,400000.0,80.0,37711.14949037369,37591.14949037369,-657.7010192525989,-897.7010192525902,76079.99999999997,0.09509999999999996,84954.05679618196,74754.05679618233,-41771.88640763604,-62171.88640763531,211679.99999999997,2015
86,2015-02-02,2015-03-02,1.2566,1.2535,1.2559824804264534,1.2558824804264535,800000.0,400000.0,80.0,-1487.0078294185519,-1607.0078294185473,-494.0156588371991,-734.0156588371904,-2479.9999999999045,-0.0030999999999998806,83467.04896676341,73147.04896676377,-42265.90206647324,-62905.9020664725,209200.00000000006,2015
87,2015-03-02,2015-04-01,1.2535,1.2619,1.2529570609892218,1.2528570609892218,800000.0,400000.0,80.0,3142.8243956886704,3022.824395688675,-434.35120862262977,-674.351208622621,6719.999999999971,0.008399999999999963,86609.87336245208,76169.87336245245,-42700.25327509587,-63580.25327509512,215920.00000000003,2015
88,2015-04-01,2015-05-01,1.2619,1.2158,1.2613324098753915,1.2612324098753915,800000.0,400000.0,80.0,-18667.03604984341,-18787.036049843406,-454.0720996867975,-694.0720996867888,-36880.00000000002,-0.04610000000000003,67942.83731260867,57382.837312609045,-43154.32537478267,-64274.32537478191,179040.0,2015
89,2015-05-01,2015-06-01,1.2158,1.2521,1.2151519189765458,1.2150519189765459,800000.0,400000.0,80.0,14260.76759061834,14140.767590618345,-518.4648187633201,-758.4648187633113,29040.0,0.0363,82203.60490322701,71523.60490322739,-43672.79019354599,-65032.790193545225,208080.0,2015
90,2015-06-01,2015-07-01,1.2521,1.2586,1.251495120772947,1.251395120772947,800000.0,400000.0,80.0,2358.0483091787837,2238.0483091787883,-483.9033816423921,-723.9033816423832,5199.99999999996,0.00649999999999995,84561.6532124058,73761.65321240618,-44156.69357518838,-65756.6935751876,213279.99999999997,2015
91,2015-07-01,2015-08-03,1.2586,1.3151,1.2580024538139898,1.2579024538139898,800000.0,400000.0,80.0,22360.981525595933,22240.98152559594,-478.03694880812486,-718.036948808116,45199.99999999999,0.056499999999999995,106922.63473800174,96002.63473800212,-44634.730523996506,-66474.73052399572,258479.99999999997,2015
92,2015-08-03,2015-09-01,1.3151,1.3259,1.3146946459513495,1.3145946459513496,800000.0,400000.0,80.0,4157.858380539903,4037.8583805399076,-324.28323892030875,-564.2832389202999,8640.000000000115,0.010800000000000143,111080.49311854164,100040.49311854203,-44959.01376291682,-67039.01376291602,267120.00000000006,2015
93,2015-09-01,2015-10-01,1.3259,1.3265,1.3254913102517536,1.3253913102517536,800000.0,400000.0,80.0,76.5241007013806,-43.47589929861499,-326.9517985971859,-566.9517985971771,479.99999999994714,0.0005999999999999339,111157.01721924302,99997.01721924341,-45285.965561514,-67605.96556151319,267600.0,2015
94,2015-10-01,2015-11-02,1.3265,1.3091,1.326046933964229,1.325946933964229,800000.0,400000.0,80.0,-7141.226414308477,-7261.226414308472,-362.4528286168882,-602.4528286168794,-13920.000000000065,-0.017400000000000082,104015.79080493454,92735.79080493494,-45648.418390130886,-68208.41839013007,253679.99999999994,2015
95,2015-11-02,2015-12-01,1.3091,1.3353,1.3086855863511029,1.308585586351103,800000.0,400000.0,80.0,10314.23454044118,10194.234540441184,-331.53091911763966,-571.5309191176309,20960.0,0.0262,114330.02534537572,102930.02534537613,-45979.94930924853,-68779.9493092477,274639.99999999994,2015
96,2015-12-01,2016-01-01,1.3353,1.3848,1.3349996726254931,1.3348996726254931,800000.0,400000.0,80.0,19679.869050197318,19559.86905019732,-240.26189960544286,-480.26189960543405,39600.00000000008,0.0495000000000001,134009.89439557304,122489.89439557344,-46220.21120885397,-69260.21120885314,314240.0,2015
97,2016-01-01,2016-02-01,1.3848,1.3945,1.384476993052432,1.3843769930524321,800000.0,400000.0,80.0,3750.797220972846,3630.79722097285,-258.40555805434207,-498.40555805433326,7760.000000000034,0.009700000000000042,137760.69161654587,126120.69161654629,-46478.616766908315,-69758.61676690748,322000.00000000006,2016
98,2016-02-01,2016-03-01,1.3945,1.3406,1.3941979715939856,1.3940979715939856,800000.0,400000.0,80.0,-21680.811362405802,-21800.8113624058,-241.62272481156322,-481.6227248115544,-43120.000000000044,-0.05390000000000006,116079.88025414007,104319.88025414049,-46720.239491719876,-70240.23949171904,278880.0,2016
99,2016-03-01,2016-04-01,1.3406,1.3009,1.340454819146632,1.340354819146632,800000.0,400000.0,80.0,-15938.072341347275,-16058.072341347272,-116.14468269449674,-356.1446826944879,-31760.000000000055,-0.03970000000000007,100141.80791279279,88261.80791279321,-46836.38417441437,-70596.38417441353,247119.99999999994,2016
100,2016-04-01,2016-05-02,1.3009,1.2527,1.300650750147864,1.300550750147864,800000.0,400000.0,80.0,-19379.69994085442,-19499.699940854418,-199.39988170882827,-439.39988170881946,-38560.000000000015,-0.04820000000000002,80762.10797193837,68762.10797193879,-47035.7840561232,-71035.78405612234,208559.99999999994,2016
101,2016-05-02,2016-06-01,1.2527,1.3075,1.2522930420658056,1.2521930420658056,800000.0,400000.0,80.0,21757.216826322347,21637.21682632235,-325.56634735545487,-565.566347355446,43840.000000000146,0.05480000000000018,102519.32479826071,90399.32479826114,-47361.35040347865,-71601.35040347779,252400.0000000001,2016
102,2016-06-01,2016-07-01,1.3075,1.2915,1.307293058494244,1.307193058494244,800000.0,400000.0,80.0,-6482.776602302475,-6602.7766023024715,-165.55320460494016,-405.55320460493135,-12800.000000000011,-0.016000000000000014,96036.54819595824,83796.54819595866,-47526.903608083594,-72006.90360808272,239600.0000000001,2016
103,2016-07-01,2016-08-01,1.2915,1.3121,1.2912418032786888,1.2911418032786888,800000.0,400000.0,80.0,8136.721311475447,8016.721311475451,-206.55737704906585,-446.55737704905704,16479.99999999996,0.02059999999999995,104173.26950743368,91813.26950743412,-47733.46098513266,-72453.46098513178,256080.00000000006,2016
104,2016-08-01,2016-09-01,1.3121,1.31,1.3117830385925746,1.3116830385925746,800000.0,400000.0,80.0,-966.7845629701688,-1086.7845629701644,-253.56912594034497,-493.56912594033616,-1679.9999999999927,-0.0020999999999999908,103206.48494446352,90726.48494446395,-47987.03011107301,-72947.03011107212,254400.00000000006,2016
105,2016-09-01,2016-10-03,1.31,1.3117,1.3097926628125884,1.3096926628125884,800000.0,400000.0,80.0,597.0651250353675,477.0651250353719,-165.8697499292927,-405.8697499292839,1360.0000000000277,0.0017000000000000348,103803.55006949889,91203.55006949932,-48152.8998610023,-73352.89986100141,255760.0000000001,2016
106,2016-10-03,2016-11-01,1.3117,1.3388,1.3114705404594904,1.3113705404594904,800000.0,400000.0,80.0,10748.216183796088,10628.216183796092,-183.567632407744,-423.5676324077352,21679.99999999992,0.027099999999999902,114551.76625329498,101831.76625329541,-48336.46749341004,-73776.46749340915,277440.0,2016
107,2016-11-01,2016-12-01,1.3388,1.3313,1.3385434971302907,1.3384434971302908,800000.0,400000.0,80.0,-3102.6011478837213,-3222.6011478837167,-205.20229576739268,-445.2022957673839,-6000.00000000005,-0.007500000000000062,111449.16510541126,98609.1651054117,-48541.66978917743,-74221.66978917654,271439.99999999994,2016
108,2016-12-01,2017-01-02,1.3313,1.3437,1.3311336526527109,1.331033652652711,800000.0,400000.0,80.0,4893.461061084369,4773.461061084374,-133.0778778312336,-373.0778778312248,9919.999999999973,0.012399999999999967,116342.62616649563,103382.62616649608,-48674.74766700866,-74594.74766700776,281359.99999999994,2016
109,2017-01-02,2017-02-01,1.3437,1.3048,1.343722387164492,1.3436223871644921,800000.0,400000.0,80.0,-15551.04513420309,-15671.045134203086,17.909731593768186,-222.090268406223,-31119.99999999995,-0.038899999999999935,100791.58103229254,87711.58103229299,-48656.83793541489,-74816.83793541398,250240.0,2017
110,2017-02-01,2017-03-01,1.3048,1.3325,1.3048434766672774,1.3047434766672774,800000.0,400000.0,80.0,11097.390666911,10977.390666911006,34.78133382195381,-205.21866617803738,22160.000000000047,0.027700000000000058,111888.97169920354,98688.97169920399,-48622.056601592936,-75022.05660159202,272400.00000000006,2017
111,2017-03-01,2017-04-03,1.3325,1.3378,1.3325,1.3324,800000.0,400000.0,80.0,2120.0000000000327,2000.0000000000373,0.0,-239.9999999999912,4240.0000000000655,0.005300000000000082,114008.97169920357,100688.97169920403,-48622.056601592936,-75262.056601592,276640.0000000001,2017
112,2017-04-03,2017-05-01,1.3378,1.368,1.3380785968945756,1.3379785968945757,800000.0,400000.0,80.0,12191.43875783022,12071.438757830225,222.87751566043568,-17.122484339555513,24160.000000000004,0.030200000000000005,126200.41045703378,112760.41045703426,-48399.1790859325,-75279.17908593157,300800.0000000001,2017
113,2017-05-01,2017-06-01,1.368,1.3513,1.368193719283632,1.368093719283632,800000.0,400000.0,80.0,-6602.512286547313,-6722.512286547309,154.97542690550148,-85.02457309448971,-13360.000000000127,-0.01670000000000016,119597.89817048647,106037.89817048695,-48244.20365902699,-75364.20365902605,287440.0,2017
114,2017-06-01,2017-07-03,1.3513,1.3005,1.3517052346600469,1.351605234660047,800000.0,400000.0,80.0,-20157.906135981208,-20277.906135981204,324.18772803755047,84.18772803755928,-40639.99999999996,-0.050799999999999956,99439.99203450527,85759.99203450575,-47920.015930989444,-75280.01593098849,246800.00000000003,2017
115,2017-07-03,2017-08-01,1.3005,1.2534,1.3009332977943626,1.3008332977943626,800000.0,400000.0,80.0,-18666.680882254914,-18786.68088225491,346.6382354901043,106.63823549011312,-37679.999999999935,-0.04709999999999992,80773.31115225036,66973.31115225084,-47573.37769549934,-75173.37769549838,209120.0000000001,2017
116,2017-08-01,2017-09-01,1.2534,1.2394,1.2537340507046009,1.2536340507046009,800000.0,400000.0,80.0,-5466.379718159686,-5586.379718159681,267.2405636806374,27.240563680646233,-11200.00000000001,-0.014000000000000012,75306.93143409067,61386.93143409116,-47306.1371318187,-75146.13713181773,197920.0000000001,2017
117,2017-09-01,2017-10-02,1.2394,1.2507,1.2396993545270556,1.2395993545270556,800000.0,400000.0,80.0,4639.741810822162,4519.741810822166,239.48362164443182,-0.5163783555593682,9039.999999999893,0.011299999999999866,79946.67324491283,65906.67324491333,-47066.65351017427,-75146.65351017329,206959.99999999997,2017
118,2017-10-02,2017-11-01,1.2507,1.2865,1.250804151226215,1.250704151226215,800000.0,400000.0,80.0,14361.660490486018,14241.660490486021,83.32098097199037,-156.67901902800082,28640.000000000044,0.035800000000000054,94308.33373539885,80148.33373539936,-46983.33252920228,-75303.33252920129,235600.0,2017
119,2017-11-01,2017-12-01,1.2865,1.2681,1.2867035482608442,1.2866035482608442,800000.0,400000.0,80.0,-7278.5806956622955,-7398.580695662292,162.83860867538635,-77.16139132460484,-14719.999999999978,-0.018399999999999972,87029.75303973655,72749.75303973706,-46820.49392052689,-75380.4939205259,220880.00000000003,2017
120,2017-12-01,2018-01-01,1.2681,1.2542,1.2684168032377336,1.2683168032377337,800000.0,400000.0,80.0,-5433.278704906552,-5553.278704906547,253.44259018691417,13.442590186922985,-11120.000000000018,-0.013900000000000023,81596.47433483,67196.4743348305,-46567.05133033998,-75367.05133033897,209760.0,2017
121,2018-01-01,2018-02-01,1.2542,1.2266,1.254534185984546,1.254434185984546,800000.0,400000.0,80.0,-10906.32560618161,-11026.325606181606,267.3487876368341,27.34878763684293,-22080.000000000055,-0.02760000000000007,70690.14872864839,56170.1487286489,-46299.70254270315,-75339.70254270213,187679.99999999994,2018
122,2018-02-01,2018-03-01,1.2266,1.2836,1.22689615192487,1.22679615192487,800000.0,400000.0,80.0,22918.460769948102,22798.460769948106,236.92153989607334,-3.0784601039178483,45600.00000000013,0.05700000000000016,93608.60949859649,78968.60949859701,-46062.781002807074,-75342.78100280605,233280.00000000006,2018
123,2018-03-01,2018-04-02,1.2836,1.291,1.2840060943119758,1.2839060943119758,800000.0,400000.0,80.0,3122.4377247902166,3002.437724790221,324.8754495805528,84.87544958056162,5919.999999999881,0.007399999999999851,96731.0472233867,81971.04722338723,-45737.90555322652,-75257.90555322549,239199.99999999994,2018
124,2018-04-02,2018-05-01,1.291,1.2846,1.2916341656328836,1.2915341656328836,800000.0,400000.0,80.0,-2306.333746846523,-2426.3337468465184,507.3325063069234,267.3325063069322,-5119.999999999969,-0.006399999999999961,94424.71347654019,79544.71347654071,-45230.5730469196,-74990.57304691855,234079.99999999997,2018
125,2018-05-01,2018-06-01,1.2846,1.2947,1.2851454232123682,1.2850454232123683,800000.0,400000.0,80.0,4258.169284947311,4138.169284947315,436.33856989462316,196.33856989463197,8079.999999999998,0.010099999999999998,98682.8827614875,83682.88276148803,-44794.23447702498,-74794.23447702391,242159.99999999997,2018
126,2018-06-01,2018-07-02,1.2947,1.3184,1.2953467356011787,1.2952467356011788,800000.0,400000.0,80.0,9738.694240471536,9618.69424047154,517.3884809430263,277.38848094303506,18960.000000000044,0.023700000000000054,108421.57700195904,93301.57700195957,-44276.84599608195,-74516.84599608088,261120.0,2018
127,2018-07-02,2018-08-01,1.3184,1.3003,1.3193440351695198,1.3192440351695198,800000.0,400000.0,80.0,-6862.385932192083,-6982.385932192079,755.2281356158375,515.2281356158462,-14480.000000000004,-0.018100000000000005,101559.19106976697,86319.19106976749,-43521.61786046612,-74001.61786046503,246640.0,2018
128,2018-08-01,2018-09-03,1.3003,1.309,1.3009494302148454,1.3008494302148454,800000.0,400000.0,80.0,3739.772085938142,3619.7720859381466,519.5441718763404,279.5441718763493,6959.999999999944,0.00869999999999993,105298.9631557051,89938.96315570564,-43002.07368858978,-73722.07368858869,253599.99999999994,2018
129,2018-09-03,2018-10-01,1.309,1.281,1.3096210607801029,1.3095210607801029,800000.0,400000.0,80.0,-10951.575687958835,-11071.575687958832,496.84862408234665,256.84862408235546,-22400.00000000002,-0.028000000000000025,94347.38746774627,78867.38746774681,-42505.22506450743,-73465.22506450633,231199.9999999999,2018
130,2018-10-01,2018-11-01,1.281,1.3086,1.2817783669052771,1.2816783669052771,800000.0,400000.0,80.0,11351.346762110914,11231.34676211092,622.6935242217735,382.69352422178235,22080.000000000055,0.02760000000000007,105698.73422985719,90098.73422985773,-41882.53154028566,-73082.53154028454,253279.99999999997,2018
131,2018-11-01,2018-12-03,1.3086,1.3195,1.3092643192410118,1.3091643192410118,800000.0,400000.0,80.0,4625.727696404702,4505.727696404706,531.4553928094767,291.45539280948555,8719.999999999927,0.01089999999999991,110324.4619262619,94604.46192626243,-41351.07614747618,-72791.07614747506,261999.99999999988,2018
132,2018-12-03,2019-01-01,1.3195,1.3637,1.320224734529476,1.320124734529476,800000.0,400000.0,80.0,17969.89381179044,17849.893811790444,579.787623580863,339.7876235808718,35360.000000000015,0.04420000000000002,128294.35573805234,112454.35573805288,-40771.28852389532,-72451.2885238942,297359.9999999999,2018
133,2019-01-01,2019-02-01,1.3637,1.3098,1.3646192488536404,1.3645192488536404,800000.0,400000.0,80.0,-21192.300458543745,-21312.30045854374,735.3990829123802,495.3990829123891,-43119.99999999987,-0.05389999999999984,107102.0552795086,91142.05527950914,-40035.88944098294,-71955.8894409818,254240.0,2019
134,2019-02-01,2019-03-01,1.3098,1.3295,1.310595681046535,1.310495681046535,800000.0,400000.0,80.0,8198.272418613862,8078.272418613866,636.5448372278593,396.54483722786813,15759.999999999864,0.01969999999999983,115300.32769812246,99220.327698123,-39399.344603755075,-71559.34460375394,269999.9999999999,2019
135,2019-03-01,2019-04-01,1.3295,1.3306,1.3303851236643252,1.3302851236643252,800000.0,400000.0,80.0,794.04946573014,674.0494657301444,708.0989314601993,468.0989314602082,880.0000000000807,0.001100000000000101,116094.37716385261,99894.37716385315,-38691.24567229488,-71091.24567229373,270879.99999999994,2019
136,2019-04-01,2019-05-01,1.3306,1.3441,1.331441549190287,1.331341549190287,800000.0,400000.0,80.0,5736.619676114785,5616.619676114789,673.2393522295155,433.23935222952423,10800.000000000055,0.013500000000000068,121830.9968399674,105510.99683996793,-38018.00632006536,-70658.00632006422,281680.0,2019
137,2019-05-01,2019-06-03,1.3441,1.3433,1.3449053191312308,1.3448053191312308,800000.0,400000.0,80.0,2.1276524922342333,-117.87234750776133,644.2553049845756,404.2553049845844,-640.0000000001071,-0.0008000000000001339,121833.12449245962,105393.12449246018,-37373.75101508079,-70253.75101507963,281039.9999999999,2019
138,2019-06-03,2019-07-01,1.3433,1.3134,1.3440825091956128,1.3439825091956128,800000.0,400000.0,80.0,-11646.996321754876,-11766.996321754872,626.0073564902768,386.0073564902857,-23920.00000000003,-0.029900000000000038,110186.12817070475,93626.12817070531,-36747.74365859051,-69867.74365858934,257119.99999999985,2019
139,2019-07-01,2019-08-01,1.3134,1.3211,1.3139792932991576,1.3138792932991576,800000.0,400000.0,80.0,3311.7173196631097,3191.7173196631143,463.4346393261879,223.4346393261967,6160.000000000032,0.00770000000000004,113497.84549036785,96817.84549036843,-36284.30901926432,-69644.30901926315,263279.9999999999,2019
140,2019-08-01,2019-09-02,1.3211,1.3325,1.3215947281260922,1.3214947281260923,800000.0,400000.0,80.0,4757.891250436952,4637.891250436956,395.7825008738425,155.7825008738513,9120.000000000062,0.011400000000000077,118255.7367408048,101455.73674080538,-35888.52651839048,-69488.52651838929,272399.99999999994,2019
141,2019-09-02,2019-10-01,1.3325,1.3218,1.332921354392038,1.332821354392038,800000.0,400000.0,80.0,-4111.458243184796,-4231.458243184791,337.08351363035405,97.08351363036286,-8559.999999999945,-0.010699999999999932,114144.27849762,97224.27849762059,-35551.44300476012,-69391.44300475893,263840.0,2019
142,2019-10-01,2019-11-01,1.3218,1.3134,1.3219649995006824,1.3218649995006824,800000.0,400000.0,80.0,-3294.000199727165,-3414.0001997271606,131.99960054581794,-108.00039945417325,-6720.000000000148,-0.008400000000000185,110850.27829789284,93810.27829789343,-35419.443404214304,-69499.4434042131,257119.99999999985,2019
143,2019-11-01,2019-12-02,1.3134,1.3308,1.3132797743178355,1.3131797743178355,800000.0,400000.0,80.0,6911.909727134269,6791.909727134273,-96.1805457315279,-336.1805457315191,13920.000000000065,0.017400000000000082,117762.1880250271,100602.1880250277,-35515.62394994583,-69835.62394994462,271039.99999999994,2019
144,2019-12-02,2020-01-01,1.3308,1.2986,1.3307224778849436,1.3306224778849436,800000.0,400000.0,80.0,-12911.008846022563,-13031.00884602256,-62.017692045124306,-302.0176920451155,-25760.000000000004,-0.032200000000000006,104851.17917900454,87571.17917900515,-35577.64164199096,-70137.64164198974,245279.99999999994,2019
145,2020-01-01,2020-02-03,1.2986,1.3284,1.2984162842757878,1.2983162842757878,800000.0,400000.0,80.0,11846.513710315154,11726.51371031516,-146.97257936973074,-386.9725793697219,23840.00000000004,0.02980000000000005,116697.69288931969,99297.69288932031,-35724.61422136069,-70524.61422135947,269120.0,2020
146,2020-02-03,2020-03-02,1.3284,1.3322,1.328289452923456,1.328189452923456,800000.0,400000.0,80.0,1475.781169382362,1355.7811693823664,-88.43766123529662,-328.4376612352878,3040.0000000000205,0.0038000000000000256,118173.47405870205,100653.47405870268,-35813.05188259598,-70853.05188259477,272160.0,2020
147,2020-03-02,2020-04-01,1.3322,1.4188,1.3319671793079344,1.3318671793079344,800000.0,400000.0,80.0,34546.87172317375,34426.871723173754,-186.25655365251959,-426.2565536525108,69280.00000000001,0.08660000000000001,152720.3457818758,135080.3457818764,-35999.3084362485,-71279.30843624727,341440.0,2020
148,2020-04-01,2020-05-01,1.4188,1.4084,1.4186463171577122,1.4185463171577122,800000.0,400000.0,80.0,-4221.473136915144,-4341.47313691514,-122.94627383031553,-362.9462738303067,-8319.999999999973,-0.010399999999999965,148498.87264496065,130738.87264496127,-36122.25471007882,-71642.25471007758,333120.0,2020
149,2020-05-01,2020-06-01,1.4084,1.3571,1.408270919255797,1.408170919255797,800000.0,400000.0,80.0,-20571.63229768131,-20691.632297681306,-103.26459536251775,-343.26459536250894,-41040.0000000001,-0.05130000000000012,127927.24034727934,110047.24034727996,-36225.51930544134,-71985.51930544009,292079.9999999999,2020
150,2020-06-01,2020-07-01,1.3571,1.3585,1.3570208483656754,1.3569208483656754,800000.0,400000.0,80.0,528.3393462701902,408.3393462701946,-63.3213074596739,-303.3213074596651,1120.0000000000543,0.0014000000000000679,128455.57969354953,110455.57969355016,-36288.84061290101,-72288.84061289976,293199.99999999994,2020
151,2020-07-01,2020-08-03,1.3585,1.3389,1.3584547227036394,1.3583547227036394,800000.0,400000.0,80.0,-7858.11091854427,-7978.110918544266,-36.22183708849036,-276.22183708848155,-15680.00000000005,-0.019600000000000062,120597.46877500525,102477.4687750059,-36325.0624499895,-72565.06244998824,277519.9999999999,2020
152,2020-08-03,2020-09-01,1.3389,1.3062,1.3388219079122785,1.3387219079122785,800000.0,400000.0,80.0,-13111.236835088568,-13231.236835088564,-62.47367017717664,-302.47367017716783,-26159.99999999996,-0.03269999999999995,107486.23193991669,89246.23193991733,-36387.536120166675,-72867.5361201654,251359.9999999999,2020
153,2020-09-01,2020-10-01,1.3062,1.3287,1.306123815157979,1.306023815157979,800000.0,400000.0,80.0,8969.52606319159,8849.526063191595,-60.947873616790105,-300.9478736167813,17999.99999999997,0.022499999999999964,116455.75800310828,98095.75800310893,-36448.48399378346,-73168.48399378218,269359.9999999999,2020
154,2020-10-01,2020-11-02,1.3287,1.3215,1.328600362445633,1.328500362445633,800000.0,400000.0,80.0,-2919.855021746809,-3039.8550217468046,-79.7100434935416,-319.7100434935328,-5760.000000000076,-0.007200000000000095,113535.90298136146,95055.90298136213,-36528.194037277004,-73488.19403727571,263599.9999999998,2020
155,2020-11-02,2020-12-01,1.3215,1.2932,1.3214669658034195,1.3213669658034195,800000.0,400000.0,80.0,-11333.213678632159,-11453.213678632153,-26.42735726432477,-266.42735726431596,-22639.999999999993,-0.028299999999999992,102202.6893027293,83602.68930272998,-36554.621394541326,-73754.62139454002,240959.99999999983,2020
156,2020-12-01,2021-01-01,1.2932,1.2727,1.2931030229302758,1.2930030229302758,800000.0,400000.0,80.0,-8238.79082788963,-8358.790827889627,-77.58165577929077,-317.58165577928196,-16399.99999999997,-0.020499999999999963,93963.89847483966,75243.89847484036,-36632.20305032062,-74072.20305031931,224559.99999999985,2020
157,2021-01-01,2021-02-01,1.2727,1.2849,1.2727424219192691,1.2726424219192691,800000.0,400000.0,80.0,4896.968767707665,4776.96876770767,33.93753541534039,-206.0624645846508,9759.99999999999,0.012199999999999989,98860.86724254733,80020.86724254803,-36598.26551490528,-74278.26551490396,234319.99999999985,2021
158,2021-02-01,2021-03-01,1.2849,1.2645,1.2849107070538728,1.2848107070538728,800000.0,400000.0,80.0,-8155.717178450849,-8275.717178450845,8.565643098279452,-231.43435690171174,-16319.999999999978,-0.020399999999999974,90705.15006409648,71745.1500640972,-36589.699871807,-74509.69987180567,217999.99999999988,2021
159,2021-03-01,2021-04-01,1.2645,1.2545,1.2644367797415192,1.2643367797415193,800000.0,400000.0,80.0,-4025.2881033922886,-4145.288103392284,-50.57620678456942,-290.5762067845606,-8000.000000000007,-0.010000000000000009,86679.86196070419,67599.8619607049,-36640.276078591574,-74800.27607859024,209999.99999999988,2021
160,2021-04-01,2021-05-03,1.2545,1.2276,1.2544581854240622,1.2543581854240622,800000.0,400000.0,80.0,-10776.725830375077,-10896.725830375073,-33.45166075021666,-273.45166075020785,-21519.999999999938,-0.026899999999999924,75903.13613032912,56703.13613032983,-36673.72773934179,-75073.72773934044,188479.99999999994,2021
161,2021-05-03,2021-06-01,1.2276,1.207,1.2275488529835763,1.2274488529835763,800000.0,400000.0,80.0,-8260.45880656947,-8380.458806569466,-40.9176131389799,-280.9176131389711,-16479.99999999996,-0.02059999999999995,67642.67732375965,48322.67732376036,-36714.64535248077,-75354.6453524794,171999.99999999997,2021
162,2021-06-01,2021-07-01,1.207,1.2436,1.2069295963602429,1.206829596360243,800000.0,400000.0,80.0,14611.83854409711,14491.838544097114,-56.322911805750664,-296.32291180574185,29279.99999999997,0.036599999999999966,82254.51586785677,62814.51586785748,-36770.96826428652,-75650.96826428514,201279.99999999994,2021
163,2021-07-01,2021-08-02,1.2436,1.2509,1.2435067408802307,1.2434067408802307,800000.0,400000.0,80.0,2882.6963520922177,2762.6963520922222,-74.60729581545422,-314.6072958154454,5839.99999999989,0.007299999999999862,85137.21221994898,65577.21221994971,-36845.57556010198,-75965.57556010058,207119.99999999983,2021
164,2021-08-02,2021-09-01,1.2509,1.2616,1.2507853494534062,1.2506853494534063,800000.0,400000.0,80.0,4234.139781362601,4114.139781362605,-91.72043727492252,-331.7204372749137,8560.000000000124,0.010700000000000154,89371.35200131158,69691.35200131232,-36937.2959973769,-76297.29599737549,215679.99999999994,2021
165,2021-09-01,2021-10-01,1.2616,1.2647,1.261442324965214,1.261342324965214,800000.0,400000.0,80.0,1176.92998608554,1056.9299860855442,-126.14002782882494,-366.14002782881613,2479.9999999999045,0.0030999999999998806,90548.28198739712,70748.28198739786,-37063.43602520573,-76663.43602520431,218159.99999999985,2021
166,2021-10-01,2021-11-01,1.2647,1.2367,1.2645735510748208,1.2644735510748208,800000.0,400000.0,80.0,-11250.57957007165,-11370.579570071644,-101.15914014328098,-341.15914014327217,-22400.00000000002,-0.028000000000000025,79297.70241732546,59377.70241732622,-37164.59516534901,-77004.59516534758,195759.99999999983,2021
167,2021-11-01,2021-12-01,1.2367,1.2817,1.2365866509465404,1.2364866509465404,800000.0,400000.0,80.0,17954.660378616263,17834.660378616267,-90.67924276759953,-330.6792427675907,36000.000000000124,0.04500000000000015,97252.36279594172,77212.36279594249,-37255.27440811661,-77335.27440811518,231759.99999999994,2021
168,2021-12-01,2022-01-03,1.2817,1.2741,1.2817427215532686,1.2816427215532686,800000.0,400000.0,80.0,-3022.911378692594,-3142.91137869259,34.17724261485233,-205.82275738513886,-6080.000000000041,-0.007600000000000051,94229.45141724913,74069.4514172499,-37221.09716550176,-77541.09716550031,225679.9999999999,2021
169,2022-01-03,2022-02-01,1.2741,1.2686,1.274078766238636,1.273978766238636,800000.0,400000.0,80.0,-2208.493504545661,-2328.493504545657,-16.98700909127382,-256.987009091265,-4400.000000000048,-0.00550000000000006,92020.95791270347,71740.95791270425,-37238.08417459303,-77798.08417459157,221279.99999999985,2022
170,2022-02-01,2022-03-01,1.2686,1.274,1.268420313111872,1.268320313111872,800000.0,400000.0,80.0,2088.125244748884,1968.1252447488887,-143.749510502289,-383.7495105022802,4320.000000000057,0.005400000000000071,94109.08315745235,73709.08315745315,-37381.83368509532,-78181.83368509385,225599.9999999999,2022
171,2022-03-01,2022-04-01,1.274,1.2518,1.2739469237435008,1.2738469237435008,800000.0,400000.0,80.0,-8901.230502599676,-9021.230502599672,-42.461005199356805,-282.461005199348,-17759.999999999996,-0.022199999999999998,85207.85265485267,64687.85265485347,-37424.29469029468,-78464.2946902932,207839.9999999999,2022
172,2022-04-01,2022-05-02,1.2518,1.2878,1.25158100069979,1.25148100069979,800000.0,400000.0,80.0,14312.400279916026,14192.400279916032,-175.1994401679724,-415.1994401679636,28800.000000000025,0.03600000000000003,99520.2529347687,78880.25293476951,-37599.49413046265,-78879.49413046117,236639.99999999994,2022
173,2022-05-02,2022-06-01,1.2878,1.2656,1.2873174208483922,1.2872174208483922,800000.0,400000.0,80.0,-9073.031660643148,-9193.031660643144,-386.0633212863007,-626.063321286292,-17759.999999999996,-0.022199999999999998,90447.22127412555,69687.22127412636,-37985.55745174895,-79505.55745174746,218879.99999999994,2022
