Contract_ID,Contract_Date,Close_Date,Start_Spot,End_Spot,Contract_Forward,Contract_Forward_TC,Exposure,Hedged_Exposure,Fee,Partial_Hedged,Partial_Hedged_TC,Full_Hedged,Full_Hedged_TC,Unhedged,Spot_Change,Cum_Partial_Hedged,Cum_Partial_Hedged_TC,Cum_Full_Hedged,Cum_Full_Hedged_TC,Cum_Unhedged,Year
87,2015-03-02,2015-06-01,1.2535,1.2521,1.251810140802876,1.251710140802876,800000.0,400000.0,80.0,-1235.9436788496937,-1355.9436788496891,-1351.8873576993328,-1591.8873576993242,-1120.0000000000543,-0.0014000000000000679,236284.03914718944,225844.03914718985,-132311.921705621,-153191.9217056203,604880.0000000002,2015
88,2015-04-01,2015-07-01,1.2619,1.2586,1.2602303200519274,1.2601303200519274,800000.0,400000.0,80.0,-1987.8719792290944,-2107.87197922909,-1335.7439584581243,-1575.7439584581155,-2640.0000000000646,-0.0033000000000000806,234296.16716796035,223736.16716796075,-133647.66566407913,-154767.66566407843,602240.0000000001,2015
89,2015-05-01,2015-08-03,1.2158,1.3151,1.2138275794938354,1.2137275794938354,800000.0,400000.0,80.0,38931.031797534124,38811.031797534124,-1577.9364049317123,-1817.9364049317037,79439.99999999996,0.09929999999999994,273227.19896549446,262547.19896549487,-135225.60206901084,-156585.60206901014,681680.0000000001,2015
90,2015-06-01,2015-09-01,1.2521,1.3259,1.2501935501585004,1.2500935501585004,800000.0,400000.0,80.0,28757.420063400208,28637.42006340021,-1525.159873199655,-1765.1598731996464,59040.00000000007,0.07380000000000009,301984.6190288947,291184.6190288951,-136750.7619422105,-158350.7619422098,740720.0000000002,2015
91,2015-07-01,2015-10-01,1.2586,1.3265,1.2568090918168655,1.2567090918168655,800000.0,400000.0,80.0,26443.636726746256,26323.63672674626,-1432.7265465075457,-1672.7265465075368,54320.00000000006,0.06790000000000007,328428.255755641,317508.2557556414,-138183.48848871802,-160023.48848871732,795040.0000000002,2015
92,2015-08-03,2015-11-02,1.3151,1.3091,1.314016153442721,1.313916153442721,800000.0,400000.0,80.0,-2833.538622911558,-2953.5386229115534,-867.0772458231113,-1107.0772458231024,-4800.000000000005,-0.006000000000000005,325594.7171327294,314554.7171327298,-139050.56573454113,-161130.56573454043,790240.0000000002,2015
93,2015-09-01,2015-12-01,1.3259,1.3353,1.324774026525464,1.324674026525464,800000.0,400000.0,80.0,3309.6106101854875,3189.6106101854916,-900.778779628908,-1140.7787796288992,7519.999999999883,0.009399999999999853,328904.3277429149,317744.3277429153,-139951.34451417005,-162271.34451416932,797760.0000000001,2015
94,2015-10-01,2016-01-01,1.3265,1.3848,1.3250755437904254,1.3249755437904254,800000.0,400000.0,80.0,22750.217516170145,22630.21751617015,-1139.5649676597232,-1379.5649676597143,46640.000000000015,0.05830000000000002,351654.545259085,340374.5452590855,-141090.90948182976,-163650.90948182903,844400.0000000001,2015
95,2015-11-02,2016-02-01,1.3091,1.3945,1.3080210983741662,1.3079210983741663,800000.0,400000.0,80.0,33728.43934966659,33608.43934966659,-863.1213006669469,-1103.1213006669382,68320.00000000012,0.08540000000000014,385382.9846087516,373982.9846087521,-141954.0307824967,-164754.03078249597,912720.0000000002,2015
96,2015-12-01,2016-03-01,1.3353,1.3406,1.334399752796644,1.334299752796644,800000.0,400000.0,80.0,1759.9011186576695,1639.9011186576738,-720.1977626847267,-960.1977626847179,4240.0000000000655,0.005300000000000082,387142.8857274093,375622.88572740974,-142674.22854518142,-165714.2285451807,916960.0000000003,2015
97,2016-01-01,2016-04-01,1.3848,1.3009,1.3835552981124537,1.3834552981124537,800000.0,400000.0,80.0,-34057.88075501857,-34177.88075501857,-995.7615100370631,-1235.7615100370544,-67120.00000000007,-0.08390000000000009,353085.0049723907,341445.0049723912,-143669.99005521848,-166949.99005521776,849840.0000000002,2016
98,2016-02-01,2016-05-02,1.3945,1.2527,1.3940473307031562,1.3939473307031562,800000.0,400000.0,80.0,-56901.0677187376,-57021.06771873759,-362.13543747507515,-602.1354374750663,-113440.00000000012,-0.14180000000000015,296183.93725365313,284423.9372536536,-144032.12549269357,-167552.1254926928,736400.0000000001,2016
99,2016-03-01,2016-06-01,1.3406,1.3075,1.3401648054737054,1.3400648054737054,800000.0,400000.0,80.0,-13414.0778105178,-13534.077810517796,-348.1556210356729,-588.1556210356641,-26479.999999999927,-0.03309999999999991,282769.8594431353,270889.8594431358,-144380.28111372923,-168140.28111372847,709920.0000000002,2016
100,2016-04-01,2016-07-01,1.3009,1.2915,1.3002177779442612,1.3001177779442612,800000.0,400000.0,80.0,-4032.8888222954442,-4152.888822295439,-545.7776445910056,-785.7776445909968,-7519.999999999883,-0.009399999999999853,278736.97062083986,266736.9706208404,-144926.05875832023,-168926.05875831947,702400.0000000003,2016
101,2016-05-02,2016-08-01,1.2527,1.3121,1.2516679415803271,1.2515679415803271,800000.0,400000.0,80.0,23347.176632130926,23227.176632130933,-825.6467357382392,-1065.6467357382303,47520.000000000095,0.05940000000000012,302084.1472529708,289964.1472529713,-145751.70549405846,-169991.7054940577,749920.0000000005,2016
102,2016-06-01,2016-09-01,1.3075,1.31,1.3067491823334083,1.3066491823334083,800000.0,400000.0,80.0,699.67293336326,579.6729333632644,-600.6541332734372,-840.6541332734284,1999.9999999999573,0.0024999999999999467,302783.820186334,290543.82018633455,-146352.3596273319,-170832.35962733114,751920.0000000005,2016
103,2016-07-01,2016-10-03,1.2915,1.3117,1.2908227920797024,1.2907227920797024,800000.0,400000.0,80.0,7809.116831880924,7689.116831880929,-541.7663362381475,-781.7663362381387,16159.999999999996,0.020199999999999996,310592.93701821496,298232.9370182155,-146894.12596357006,-171614.12596356927,768080.0000000005,2016
104,2016-08-01,2016-11-01,1.3121,1.3388,1.3113137817391955,1.3112137817391956,800000.0,400000.0,80.0,10365.51269567818,10245.512695678184,-628.9746086435955,-868.9746086435866,21359.999999999956,0.026699999999999946,320958.4497138931,308478.44971389364,-147523.10057221365,-172483.10057221286,789440.0000000005,2016
105,2016-09-01,2016-12-01,1.31,1.3313,1.3094112506554143,1.3093112506554143,800000.0,400000.0,80.0,8284.50026216565,8164.500262165655,-470.9994756685987,-710.9994756685899,17039.999999999898,0.021299999999999875,329242.9499760588,316642.9499760593,-147994.10004788224,-173194.10004788145,806480.0000000003,2016
106,2016-10-03,2017-01-02,1.3117,1.3437,1.3110777358867445,1.3109777358867445,800000.0,400000.0,80.0,12551.094354697678,12431.094354697681,-497.8112906044885,-737.8112906044796,25599.999999999844,0.031999999999999806,341794.0443307565,329074.044330757,-148491.91133848674,-173931.91133848592,832080.0000000002,2016
107,2016-11-01,2017-02-01,1.3388,1.3048,1.3383319933081974,1.3382319933081974,800000.0,400000.0,80.0,-13787.202676721045,-13907.202676721041,-374.4053534420644,-614.4053534420556,-27200.000000000025,-0.03400000000000003,328006.84165403544,315166.84165403596,-148866.3166919288,-174546.316691928,804880.0000000002,2016
108,2016-12-01,2017-03-01,1.3313,1.3325,1.3312002796434548,1.3311002796434548,800000.0,400000.0,80.0,440.1118573819751,320.11185738197946,-79.77628523612168,-319.77628523611287,960.0000000000719,0.0012000000000000899,328446.95351141744,315486.95351141796,-148946.09297716492,-174866.0929771641,805840.0000000003,2016
109,2017-01-02,2017-04-03,1.3437,1.3378,1.3438006567119454,1.3437006567119454,800000.0,400000.0,80.0,-2319.737315221726,-2439.7373152217215,80.52536955638345,-159.47463044360774,-4719.999999999835,-0.005899999999999794,326127.2161961957,313047.2161961962,-148865.56760760854,-175025.56760760772,801120.0000000005,2017
110,2017-02-01,2017-05-01,1.3048,1.368,1.3049303268659325,1.3048303268659325,800000.0,400000.0,80.0,25332.13074637306,25212.130746373066,104.26149274600505,-135.73850725398614,50560.00000000012,0.06320000000000014,351459.3469425687,338259.3469425693,-148761.30611486253,-175161.3061148617,851680.0000000006,2017
111,2017-03-01,2017-06-01,1.3325,1.3513,1.3329990885936878,1.3328990885936878,800000.0,400000.0,80.0,7719.63543747507,7599.635437475074,399.2708749501972,159.270874950206,15039.999999999942,0.018799999999999928,359178.9823800438,345858.98238004436,-148362.03523991234,-175002.0352399115,866720.0000000005,2017
112,2017-04-03,2017-07-03,1.3378,1.3005,1.3386349977530336,1.3385349977530336,800000.0,400000.0,80.0,-14586.000898786633,-14706.000898786628,667.9982024268227,427.99820242683154,-29840.000000000087,-0.03730000000000011,344592.9814812571,331152.9814812577,-147694.0370374855,-174574.03703748467,836880.0000000003,2017
113,2017-05-01,2017-08-01,1.368,1.2534,1.369058823529412,1.3689588235294121,800000.0,400000.0,80.0,-45416.470588235214,-45536.47058823521,847.0588235296007,607.0588235296094,-91680.00000000003,-0.11460000000000004,299176.51089302194,285616.5108930225,-146846.9782139559,-173966.97821395507,745200.0000000003,2017
114,2017-06-01,2017-09-01,1.3513,1.2394,1.3528519774293415,1.3527519774293415,800000.0,400000.0,80.0,-44139.209028263336,-44259.209028263336,1241.5819434732357,1001.5819434732443,-89519.99999999991,-0.11189999999999989,255037.3018647586,241357.30186475918,-145605.39627048268,-172965.3962704818,655680.0000000005,2017
115,2017-07-03,2017-10-02,1.3005,1.2507,1.301830849868963,1.301730849868963,800000.0,400000.0,80.0,-19387.660052414813,-19507.660052414805,1064.6798951704284,824.6798951704372,-39840.00000000005,-0.049800000000000066,235649.6418123438,221849.64181234437,-144540.71637531224,-172140.71637531137,615840.0000000005,2017
116,2017-08-01,2017-11-01,1.2534,1.2865,1.2544947271230005,1.2543947271230005,800000.0,400000.0,80.0,13677.890849200126,13557.89084920013,875.7816984003241,635.781698400333,26479.999999999927,0.03309999999999991,249327.53266154393,235407.5326615445,-143664.93467691191,-171504.93467691104,642320.0000000003,2017
117,2017-09-01,2017-12-01,1.2394,1.2681,1.2403588330712985,1.2402588330712985,800000.0,400000.0,80.0,11863.533228519342,11743.533228519345,767.0664570387231,527.0664570387319,22959.99999999996,0.028699999999999948,261191.06589006327,247151.06589006385,-142897.8682198732,-170977.8682198723,665280.0000000003,2017
118,2017-10-02,2018-01-01,1.2507,1.2542,1.2507623806079953,1.2506623806079953,800000.0,400000.0,80.0,1424.9522431981632,1304.9522431981675,49.904486396279424,-190.09551360371177,2800.000000000047,0.0035000000000000586,262616.0181332614,248456.01813326203,-142847.9637334769,-171167.963733476,668080.0000000003,2017
119,2017-11-01,2018-02-01,1.2865,1.2266,1.287366416402684,1.287266416402684,800000.0,400000.0,80.0,-23613.433438926455,-23733.43343892645,693.1331221471382,453.133122147147,-47920.00000000005,-0.059900000000000064,239002.58469433495,224722.5846943356,-142154.83061132976,-170714.83061132886,620160.0000000003,2017
120,2017-12-01,2018-03-01,1.2681,1.2836,1.2693336833965276,1.2692336833965276,800000.0,400000.0,80.0,6693.473358611079,6573.473358611083,986.9467172221036,746.9467172221124,12400.000000000055,0.01550000000000007,245696.05805294603,231296.05805294667,-141167.88389410765,-169967.88389410675,632560.0000000003,2017
121,2018-01-01,2018-04-02,1.2542,1.291,1.2552632788929057,1.2551632788929057,800000.0,400000.0,80.0,15145.311557162257,15025.31155716226,850.6231143245557,610.6231143245645,29439.999999999956,0.036799999999999944,260841.3696101083,246321.36961010893,-140317.2607797831,-169357.2607797822,662000.0000000003,2018
122,2018-02-01,2018-05-01,1.2266,1.2846,1.2274560518444666,1.2273560518444666,800000.0,400000.0,80.0,23542.420737786695,23422.420737786702,684.8414755733501,444.8414755733588,46400.000000000044,0.05800000000000005,284383.790347895,269743.79034789564,-139632.41930420976,-168912.41930420883,708400.0000000003,2018
123,2018-03-01,2018-06-01,1.2836,1.2947,1.2851679413671038,1.2850679413671038,800000.0,400000.0,80.0,5067.176546841434,4947.176546841439,1254.3530936829584,1014.353093682967,8879.99999999991,0.011099999999999888,289450.96689473646,274690.9668947371,-138378.0662105268,-167898.06621052587,717280.0000000002,2018
124,2018-04-02,2018-07-02,1.291,1.3184,1.29318873569523,1.29308873569523,800000.0,400000.0,80.0,11835.494278092096,11715.494278092101,1750.9885561841188,1510.9885561841274,21920.000000000073,0.02740000000000009,301286.46117282857,286406.4611728292,-136627.0776543427,-166387.07765434173,739200.0000000003,2018
125,2018-05-01,2018-08-01,1.2846,1.3003,1.286681231306082,1.286581231306082,800000.0,400000.0,80.0,7112.492522432845,6992.49252243285,1664.9850448656523,1424.9850448656612,12560.000000000038,0.015700000000000047,308398.9536952614,293398.9536952621,-134962.09260947703,-164962.09260947607,751760.0000000003,2018
126,2018-06-01,2018-09-03,1.2947,1.309,1.2967325973734702,1.2966325973734703,800000.0,400000.0,80.0,6533.038949388104,6413.038949388108,1626.0778987762237,1386.0778987762324,11439.999999999984,0.01429999999999998,314931.99264464946,299811.99264465016,-133336.0147107008,-163576.01471069982,763200.0000000003,2018
127,2018-07-02,2018-10-01,1.3184,1.281,1.320798584423676,1.320698584423676,800000.0,400000.0,80.0,-14000.566230529632,-14120.566230529628,1918.867538940816,1678.867538940825,-29920.00000000008,-0.0374000000000001,300931.42641411984,285691.42641412053,-131417.14717176,-161897.147171759,733280.0000000002,2018
128,2018-08-01,2018-11-01,1.3003,1.3086,1.3021786249844314,1.3020786249844314,800000.0,400000.0,80.0,4071.449993772536,3951.44999377254,1502.8999875450922,1262.8999875451009,6639.999999999979,0.008299999999999974,305002.8764078924,289642.8764078931,-129914.24718421491,-160634.2471842139,739920.0000000002,2018
129,2018-09-03,2018-12-03,1.309,1.3195,1.3108581710414902,1.3107581710414902,800000.0,400000.0,80.0,4943.26841659607,4823.2684165960745,1486.536833192176,1246.5368331921845,8399.999999999964,0.010499999999999954,309946.14482448844,294466.14482448914,-128427.71035102273,-159387.7103510217,748320.0000000002,2018
130,2018-10-01,2019-01-01,1.281,1.3637,1.2832971283405146,1.2831971283405146,800000.0,400000.0,80.0,33998.85133620586,33878.851336205866,1837.702672411723,1597.7026724117318,66160.0,0.0827,343944.9961606943,328344.996160695,-126590.00767861101,-157790.00767860995,814480.0000000002,2018
131,2018-11-01,2019-02-01,1.3086,1.3098,1.310521872899709,1.310421872899709,800000.0,400000.0,80.0,1248.749159883644,1128.7491598836486,1537.4983197672166,1297.4983197672254,960.0000000000719,0.0012000000000000899,345193.74532057793,329473.74532057863,-125052.5093588438,-156492.50935884274,815440.0000000003,2018
132,2018-12-03,2019-03-01,1.3195,1.3295,1.321667853231106,1.321567853231106,800000.0,400000.0,80.0,4867.141292442412,4747.141292442417,1734.2825848848165,1494.2825848848252,8000.000000000007,0.010000000000000009,350060.8866130203,334220.886613021,-123318.22677395899,-154998.22677395793,823440.0000000003,2018
133,2019-01-01,2019-04-01,1.3637,1.3306,1.36634815893644,1.36624815893644,800000.0,400000.0,80.0,-12180.736425423966,-12300.736425423962,2118.5271491519943,1878.527149152003,-26479.999999999927,-0.03309999999999991,337880.15018759633,321920.1501875971,-121199.69962480699,-153119.69962480591,796960.0000000005,2019
134,2019-02-01,2019-05-01,1.3098,1.3441,1.312213115570383,1.312113115570383,800000.0,400000.0,80.0,14685.246228153126,14565.24622815313,1930.492456306254,1690.492456306263,27439.999999999996,0.0343,352565.39641574945,336485.3964157502,-119269.20716850074,-151429.20716849965,824400.0000000005,2019
135,2019-03-01,2019-06-03,1.3295,1.3433,1.3320486468991957,1.3319486468991957,800000.0,400000.0,80.0,6539.4587596783185,6419.458759678322,2038.9175193566089,1798.9175193566177,11040.000000000027,0.013800000000000034,359104.85517542774,342904.8551754285,-117230.28964914414,-149630.28964914303,835440.0000000005,2019
136,2019-04-01,2019-07-01,1.3306,1.3134,1.333150819100732,1.333050819100732,800000.0,400000.0,80.0,-5859.672359707258,-5979.672359707253,2040.655280585568,1800.655280585577,-13760.000000000084,-0.017200000000000104,353245.1828157205,336925.18281572126,-115189.63436855856,-147829.63436855745,821680.0000000003,2019
137,2019-05-01,2019-08-01,1.3441,1.3211,1.346609646982673,1.346509646982673,800000.0,400000.0,80.0,-8196.141206930908,-8316.141206930903,2007.7175861382912,1767.7175861383,-18400.000000000106,-0.02300000000000013,345049.0416087896,328609.04160879034,-113181.91678242027,-146061.91678241917,803280.0000000002,2019
138,2019-06-03,2019-09-02,1.3433,1.3325,1.345507119918345,1.345407119918345,800000.0,400000.0,80.0,-3437.1520326619275,-3557.152032661923,1765.6959346760814,1525.6959346760902,-8639.999999999936,-0.01079999999999992,341611.88957612764,325051.8895761284,-111416.22084774419,-144536.22084774307,794640.0000000003,2019
139,2019-07-01,2019-10-01,1.3134,1.3218,1.315198461385251,1.315098461385251,800000.0,400000.0,80.0,4079.384554100507,3959.384554100511,1438.7691082008657,1198.7691082008746,6720.000000000148,0.008400000000000185,345691.27413022815,329011.2741302289,-109977.45173954332,-143337.4517395422,801360.0000000005,2019
140,2019-08-01,2019-11-01,1.3211,1.3134,1.3224814564919705,1.3223814564919705,800000.0,400000.0,80.0,-2527.4174032118067,-2647.4174032118026,1105.1651935764185,865.1651935764271,-6160.000000000032,-0.00770000000000004,343163.85672701633,326363.8567270171,-108872.2865459669,-142472.28654596576,795200.0000000005,2019
141,2019-09-02,2019-12-02,1.3325,1.3308,1.3337275907574322,1.3336275907574322,800000.0,400000.0,80.0,-188.96369702714458,-308.9636970271402,982.0726059457386,742.0726059457473,-1360.0000000000277,-0.0017000000000000348,342974.8930299892,326054.89302998997,-107890.21394002116,-141730.21394002,793840.0000000005,2019
142,2019-10-01,2020-01-01,1.3218,1.2986,1.322392381236929,1.322292381236929,800000.0,400000.0,80.0,-9043.047505228507,-9163.047505228504,473.9049895430725,233.90498954308129,-18560.000000000087,-0.02320000000000011,333931.8455247607,316891.8455247615,-107416.3089504781,-141496.30895047693,775280.0000000003,2019
143,2019-11-01,2020-02-03,1.3134,1.3284,1.3129422098292085,1.3128422098292085,800000.0,400000.0,80.0,5816.883931683492,5696.8839316834965,-366.2321366331156,-606.2321366331068,12000.0000000001,0.015000000000000124,339748.7294564442,322588.72945644497,-107782.54108711121,-142102.54108711003,787280.0000000005,2019
144,2019-12-02,2020-03-02,1.3308,1.3322,1.330601204999253,1.330501204999253,800000.0,400000.0,80.0,480.4819997012544,360.4819997012588,-159.03600059754552,-399.0360005975367,1120.0000000000543,0.0014000000000000679,340229.21145614545,322949.2114561462,-107941.57708770876,-142501.57708770756,788400.0000000005,2019
145,2020-01-01,2020-04-01,1.2986,1.4188,1.2982443609022556,1.2981443609022556,800000.0,400000.0,80.0,47937.74436090228,47817.74436090229,-284.5112781955095,-524.5112781955006,96160.00000000007,0.12020000000000008,388166.95581704774,370766.9558170485,-108226.08836590427,-143026.08836590307,884560.0000000006,2020
146,2020-02-03,2020-05-01,1.3284,1.4084,1.328168479235136,1.328068479235136,800000.0,400000.0,80.0,31907.391694054433,31787.391694054437,-185.21661189119243,-425.2166118911836,64000.00000000006,0.08000000000000007,420074.34751110215,402554.3475111029,-108411.30497779547,-143451.30497779424,948560.0000000007,2020
147,2020-03-02,2020-06-01,1.3322,1.3571,1.3306077687308584,1.3305077687308584,800000.0,400000.0,80.0,9323.107492343308,9203.107492343312,-1273.7850153133222,-1513.7850153133136,19919.999999999938,0.024899999999999922,429397.45500344544,411757.4550034462,-109685.08999310879,-144965.08999310754,968480.0000000006,2020
148,2020-04-01,2020-07-01,1.4188,1.3585,1.4184100249875062,1.4183100249875062,800000.0,400000.0,80.0,-24275.990004997537,-24395.990004997533,-311.9800099950609,-551.9800099950521,-48240.000000000015,-0.06030000000000002,405121.4649984479,387361.4649984487,-109997.07000310386,-145517.0700031026,920240.0000000006,2020
149,2020-05-01,2020-08-03,1.4084,1.3389,1.407907380202868,1.407807380202868,800000.0,400000.0,80.0,-27997.047918852848,-28117.04791885284,-394.0958377055992,-634.0958377055904,-55600.000000000095,-0.06950000000000012,377124.4170795951,359244.41707959585,-110391.16584080945,-146151.1658408082,864640.0000000005,2020
150,2020-06-01,2020-09-01,1.3571,1.3062,1.3568287291989405,1.3567287291989405,800000.0,400000.0,80.0,-20468.508320423774,-20588.508320423767,-217.01664084758931,-457.0166408475805,-40719.999999999956,-0.050899999999999945,356655.9087591713,338655.9087591721,-110608.18248165704,-146608.18248165576,823920.0000000005,2020
151,2020-07-01,2020-10-01,1.3585,1.3287,1.3582963268365815,1.3581963268365815,800000.0,400000.0,80.0,-12001.469265367426,-12121.469265367423,-162.938530734813,-402.9385307348042,-23840.00000000004,-0.02980000000000005,344654.4394938039,326534.43949380465,-110771.12101239186,-147011.12101239056,800080.0000000005,2020
152,2020-08-03,2020-11-02,1.3389,1.3215,1.3386992453018791,1.3385992453018791,800000.0,400000.0,80.0,-7040.301879248378,-7160.301879248374,-160.60375849669128,-400.6037584966825,-13920.000000000065,-0.017400000000000082,337614.13761455554,319374.1376145563,-110931.72477088856,-147411.72477088723,786160.0000000003,2020
153,2020-09-01,2020-12-01,1.3062,1.2932,1.306134712850502,1.306034712850502,800000.0,400000.0,80.0,-5226.114859799225,-5346.1148597992205,-52.22971959835121,-292.2297195983424,-10400.000000000098,-0.013000000000000123,332388.0227547563,314028.0227547571,-110983.95449048691,-147703.95449048557,775760.0000000002,2020
154,2020-10-01,2021-01-01,1.3287,1.2727,1.3286003773867838,1.3285003773867838,800000.0,400000.0,80.0,-22439.849045286486,-22559.84904528648,-79.69809057293276,-319.69809057292395,-44800.00000000004,-0.05600000000000005,309948.17370946985,291468.1737094706,-111063.65258105984,-148023.6525810585,730960.0000000002,2020
155,2020-11-02,2021-02-01,1.3215,1.2849,1.3215,1.3214,800000.0,400000.0,80.0,-14639.999999999985,-14759.999999999982,0.0,-239.9999999999912,-29279.99999999997,-0.036599999999999966,295308.17370946985,276708.1737094706,-111063.65258105984,-148263.6525810585,701680.0000000002,2020
156,2020-12-01,2021-03-01,1.2932,1.2645,1.2931030390882734,1.2930030390882734,800000.0,400000.0,80.0,-11518.784364690582,-11638.784364690579,-77.56872938120551,-317.5687293811967,-22959.99999999996,-0.028699999999999948,283789.38934477925,265069.38934478,-111141.22131044105,-148581.2213104397,678720.0000000002,2020
157,2021-01-01,2021-04-01,1.2727,1.2545,1.272763623865823,1.272663623865823,800000.0,400000.0,80.0,-7254.550453670738,-7374.550453670734,50.89909265851844,-189.10090734147275,-14559.999999999995,-0.018199999999999994,276534.8388911085,257694.83889110928,-111090.32221778252,-148770.32221778115,664160.0000000002,2021
158,2021-02-01,2021-05-03,1.2849,1.2276,1.2849321176823476,1.2848321176823476,800000.0,400000.0,80.0,-22907.15292706089,-23027.152927060888,25.694145878141228,-214.30585412184996,-45839.99999999993,-0.05729999999999991,253627.68596404762,234667.68596404837,-111064.62807190439,-148984.62807190302,618320.0000000003,2021
159,2021-03-01,2021-06-01,1.2645,1.207,1.2643103771462847,1.2642103771462847,800000.0,400000.0,80.0,-23075.84914148606,-23195.849141486055,-151.69828297221244,-391.69828297220363,-45999.999999999905,-0.057499999999999885,230551.83682256157,211471.83682256233,-111216.3263548766,-149376.32635487523,572320.0000000005,2021
160,2021-04-01,2021-07-01,1.2545,1.2436,1.254280511884826,1.254180511884826,800000.0,400000.0,80.0,-4447.795246069574,-4567.79524606957,-175.5904921392215,-415.5904921392127,-8719.999999999927,-0.01089999999999991,226104.041576492,206904.04157649275,-111391.91684701582,-149791.91684701445,563600.0000000006,2021
161,2021-05-03,2021-08-02,1.2276,1.2509,1.2274159060234942,1.2273159060234942,800000.0,400000.0,80.0,9246.362409397601,9126.362409397607,-147.27518120469796,-387.27518120468915,18639.9999999999,0.023299999999999876,235350.4039858896,216030.40398589036,-111539.19202822051,-150179.19202821914,582240.0000000005,2021
162,2021-06-01,2021-09-01,1.207,1.2616,1.2067586603349163,1.2066586603349163,800000.0,400000.0,80.0,21743.464133966485,21623.46413396649,-193.07173206701833,-433.0717320670095,43679.999999999985,0.05459999999999998,257093.86811985608,237653.86811985684,-111732.26376028753,-150612.26376028615,625920.0000000005,2021
163,2021-07-01,2021-10-01,1.2436,1.2647,1.243289216543796,1.243189216543796,800000.0,400000.0,80.0,8315.68661751838,8195.686617518384,-248.62676496315572,-488.6267649631469,16879.999999999916,0.021099999999999897,265409.5547373745,245849.55473737523,-111980.8905252507,-151100.8905252493,642800.0000000003,2021
164,2021-08-02,2021-11-01,1.2509,1.2367,1.2505248894219956,1.2504248894219956,800000.0,400000.0,80.0,-5830.044231201726,-5950.044231201721,-300.0884624034583,-540.0884624034495,-11359.999999999993,-0.01419999999999999,259579.51050617275,239899.5105061735,-112280.97898765415,-151640.97898765275,631440.0000000003,2021
165,2021-09-01,2021-12-01,1.2616,1.2817,1.2613792862141358,1.2612792862141358,800000.0,400000.0,80.0,7951.714485654282,7831.714485654286,-176.57102869144126,-416.57102869143245,16080.000000000005,0.020100000000000007,267531.22499182704,247731.2249918278,-112457.55001634559,-152057.55001634418,647520.0000000003,2021
166,2021-10-01,2022-01-03,1.2647,1.2741,1.2644471358592422,1.2643471358592422,800000.0,400000.0,80.0,3658.8543436969267,3538.854343696931,-202.29131260620647,-442.29131260619766,7520.00000000006,0.009400000000000075,271190.07933552394,251270.07933552473,-112659.84132895179,-152499.84132895037,655040.0000000005,2021
167,2021-11-01,2022-02-01,1.2367,1.2686,1.2364527403593832,1.2363527403593833,800000.0,400000.0,80.0,12661.096143753348,12541.096143753353,-197.8077124933364,-437.8077124933276,25520.000000000033,0.03190000000000004,283851.17547927727,263811.1754792781,-112857.64904144513,-152937.64904144368,680560.0000000005,2021
168,2021-12-01,2022-03-01,1.2817,1.274,1.2817640785921411,1.2816640785921412,800000.0,400000.0,80.0,-3054.3685631435833,-3174.368563143579,51.26287371286509,-188.7371262871261,-6160.000000000032,-0.00770000000000004,280796.8069161337,260636.80691613452,-112806.38616773226,-153126.38616773082,674400.0000000005,2021
169,2022-01-03,2022-04-01,1.2741,1.2518,1.273845281887245,1.273745281887245,800000.0,400000.0,80.0,-9021.887245102,-9141.887245101996,-203.77449020401173,-443.7744902040029,-17839.99999999999,-0.022299999999999986,271774.91967103165,251494.91967103252,-113010.16065793627,-153570.16065793482,656560.0000000005,2022
170,2022-02-01,2022-05-02,1.2686,1.2878,1.2681880345723422,1.2680880345723422,800000.0,400000.0,80.0,7515.21382893694,7395.213828936944,-329.57234212620534,-569.5723421261965,15360.000000000085,0.019200000000000106,279290.13349996856,258890.13349996947,-113339.73300006248,-154139.733000061,671920.0000000006,2022
171,2022-03-01,2022-06-01,1.274,1.2656,1.2738408971701176,1.2737408971701176,800000.0,400000.0,80.0,-3423.6411319529484,-3543.641131952944,-127.28226390592567,-367.28226390591686,-6719.999999999971,-0.008399999999999963,275866.49236801564,255346.4923680165,-113467.01526396841,-154507.01526396692,665200.0000000006,2022
172,2022-04-01,2022-07-01,1.2518,1.2883,1.251643751560238,1.2515437515602381,800000.0,400000.0,80.0,14537.500624095223,14417.500624095228,-124.99875180953524,-364.9987518095264,29199.99999999998,0.03649999999999998,290403.99299211084,269763.9929921117,-113592.01401577794,-154872.01401577645,694400.0000000006,2022
173,2022-05-02,2022-08-01,1.2878,1.2845,1.2864522575500847,1.2863522575500848,800000.0,400000.0,80.0,-1859.0969799661573,-1979.096979966153,-1078.19395993225,-1318.1939599322411,-2640.0000000000646,-0.0033000000000000806,288544.8960121447,267784.89601214556,-114670.20797571019,-156190.2079757087,691760.0000000005,2022
174,2022-06-01,2022-09-01,1.2656,1.3152,1.2644967372353677,1.2643967372353677,800000.0,400000.0,80.0,19398.694894147004,19278.69489414701,-882.6102117058809,-1122.6102117058722,39679.99999999989,0.049599999999999866,307943.5909062917,287063.59090629255,-115552.81818741607,-157312.81818741458,731440.0000000003,2022
175,2022-07-01,2022-10-03,1.2883,1.3622,1.2871465567410278,1.2870465567410279,800000.0,400000.0,80.0,29098.622696411167,28978.622696411174,-922.7546071777226,-1162.7546071777138,59120.00000000006,0.07390000000000008,337042.21360270283,316042.2136027037,-116475.57279459378,-158475.5727945923,790560.0000000005,2022
